source_period_code,snapshot_date,outlet_code,outlet_name,item_code,item_name,category_name,super_category_name,canonical_uom,average_unit_cost,current_stock_qty,closing_value,forecast_required_qty,required_qty_with_safety,valid_open_po_qty,valid_open_po_count,open_po_value,shortage_qty,days_cover,stockout_risk_severity,risk_severity,risk_severity_rank,risk_type,shortage_cost_value,total_risk_value,criticality,primary_vendor,alternate_vendor,vendor_mapping_status,action_id,recommended_action,action_owner,due_band
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING010,Bagel,Bakery,Raw Material,pcs,29.11,299.697,8724.18,5.9918,6.89057,0.0,0.0,0.0,0.0,350.125004,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING010,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING011,Tortilla,Bakery,Raw Material,pcs,14.71,695.496,10230.75,12.1272,13.94628,0.0,0.0,0.0,0.0,401.450623,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING011,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING012,Croissant Base,Bakery,Raw Material,pcs,44.36,479.4323,21267.62,43.826,50.3999,230.0,1.0,9733.6,0.0,113.312328,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING012,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING013,Brownie Base,Dessert Inputs,Raw Material,pcs,35.48,341.638,12121.32,6.7564,7.76986,0.0,0.0,0.0,0.0,353.955657,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING013,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING014,Cake Base,Dessert Inputs,Raw Material,pcs,48.09,302.1668,14531.2,52.868515,60.798792,59.02,1.0,2890.8,0.0,47.822558,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING014,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING015,Cheesecake Base,Dessert Inputs,Raw Material,pcs,76.72,393.618,30198.37,5.6525,6.500375,0.0,0.0,0.0,0.0,487.452632,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING015,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,litre,265.91,133.4949,35497.63,3.944831,4.536555,5.42,1.0,1429.9,0.0,246.500902,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING016,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,litre,252.5,54.5511,13774.15,1.439195,1.655074,0.0,0.0,0.0,0.0,265.327335,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING017,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,litre,250.26,123.2233,30837.86,0.755347,0.868649,0.0,0.0,0.0,0.0,1141.942358,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING018,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,litre,96.17,57.0967,5490.99,8.102914,9.318351,0.0,0.0,0.0,0.0,49.325081,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING019,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING020,Tea Leaves,Tea Inputs,Raw Material,kg,640.17,95.8115,61335.65,0.135457,0.155775,7.08,1.0,4473.57,0.0,5317.127171,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING020,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2171.5,6.004,13037.69,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING021,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING022,Ice,Beverage Inputs,Raw Material,kg,12.39,947.5734,11740.43,25.654603,29.502794,0.0,0.0,0.0,0.0,258.550629,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING022,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING023,Lemon,Produce,Raw Material,kg,110.72,47.5097,5260.27,1.010636,1.162232,0.0,0.0,0.0,0.0,329.067904,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING023,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,401.32,37.6997,15129.64,0.477594,0.549234,0.0,0.0,0.0,0.0,552.556567,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING024,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,424.2,12.908,5475.57,1.195569,1.374905,0.0,0.0,0.0,0.0,75.575717,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING025,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING026,Banana,Produce,Raw Material,kg,69.22,246.0379,17030.74,1.481814,1.704086,0.0,0.0,0.0,0.0,1162.268363,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING026,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING027,Butter,Dairy,Raw Material,kg,550.71,152.4959,83981.02,1.213703,1.395758,0.0,0.0,0.0,0.0,879.516076,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING027,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING028,Lettuce,Produce,Raw Material,kg,94.01,28.7589,2703.62,0.776799,0.893319,0.0,0.0,0.0,0.0,259.15623,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING028,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING029,Onion,Produce,Raw Material,kg,41.16,122.4471,5039.92,0.242544,0.278926,0.0,0.0,0.0,0.0,3533.914259,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING029,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING030,Capsicum,Produce,Raw Material,kg,0.0,24.2723,0.0,0.30318,0.348657,0.0,0.0,0.0,0.0,560.413286,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING030,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING031,Tomato,Produce,Raw Material,kg,54.21,150.8883,8179.65,0.702531,0.807911,0.0,0.0,0.0,0.0,1503.446965,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING031,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,kg,345.31,117.5297,40584.18,0.157751,0.181413,0.0,0.0,0.0,0.0,5215.247495,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING032,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,kg,295.8,60.3548,17852.95,0.636936,0.732476,21.02,1.0,5783.23,0.0,894.318424,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING033,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING034,Salsa,Syrups & Sauces,Raw Material,kg,191.9,47.1033,9039.12,0.064525,0.074204,0.0,0.0,0.0,0.0,5110.005424,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING034,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING035,Aioli,Syrups & Sauces,Raw Material,kg,324.02,66.3635,21503.1,0.160267,0.184307,0.0,0.0,0.0,0.0,2898.566143,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING035,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING036,Cold Cup,Packaging,Consumable,pcs,3.4,4665.305,15862.04,190.2866,218.82959,0.0,0.0,0.0,0.0,171.620781,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING036,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING037,Hot Cup,Packaging,Consumable,pcs,2.87,4172.4682,11974.98,289.4803,332.902345,0.0,0.0,0.0,0.0,100.895561,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING037,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING038,Lid,Packaging,Consumable,pcs,1.12,4951.2606,5545.41,479.7669,551.731935,0.0,0.0,0.0,0.0,72.240966,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING038,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING039,Straw,Packaging,Consumable,pcs,0.56,3099.691,1735.83,190.2866,218.82959,0.0,0.0,0.0,0.0,114.027141,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING039,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING040,Napkin,Packaging,Consumable,pcs,0.33,8951.1885,2953.89,750.7297,863.339155,439.97,1.0,149.59,0.0,87.565617,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING040,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING041,Dessert Box,Packaging,Consumable,pcs,5.02,812.8579,4080.55,114.4413,131.607495,0.0,0.0,0.0,0.0,49.719859,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING041,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING042,Sandwich Box,Packaging,Consumable,pcs,6.46,2455.9318,15865.32,47.2128,54.29472,0.0,0.0,0.0,0.0,364.128427,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING042,Monitor,Supply Chain,Monitor
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,ING043,Wrap Packaging,Packaging,Consumable,pcs,5.83,1244.078,7252.97,12.1272,13.94628,0.0,0.0,0.0,0.0,718.100303,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_02:OUT003:ING043,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING001,Coffee Beans,Coffee Inputs,Raw Material,kg,1017.34,0.0,0.0,8.392961,9.651905,0.0,0.0,0.0,9.651905,0.0,PURPLE,PURPLE,4,STOCKOUT,9819.27,9819.27,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING001,Raise purchase order,Procurement,Due today
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING002,Milk,Dairy,Raw Material,litre,74.61,334.5541,24961.08,69.118678,79.486479,0.0,0.0,0.0,0.0,33.881995,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING002,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING003,Oat Milk,Dairy Alternative,Raw Material,litre,188.7,64.7147,12211.66,4.145094,4.766858,0.0,0.0,0.0,0.0,109.28652,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING003,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING004,Cream,Dairy,Raw Material,litre,213.85,206.1876,44093.22,1.70948,1.965902,0.0,0.0,0.0,0.0,844.299607,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING004,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING005,Paneer,Dairy,Raw Material,kg,384.25,158.1865,60783.16,1.94194,2.233231,13.12,2.0,4985.94,0.0,617.498738,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING005,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING006,Cheese,Dairy,Raw Material,kg,496.96,94.2065,46816.86,1.997277,2.296868,10.45,1.0,5522.93,0.0,366.797236,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING006,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING007,Chicken,Protein,Raw Material,kg,350.79,231.0388,81046.1,3.126503,3.595478,13.06,1.0,4539.66,0.0,546.518458,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING007,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING008,Egg,Protein,Raw Material,pcs,7.58,1943.579,14732.33,8.8598,10.18877,0.0,0.0,0.0,0.0,1535.593693,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING008,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING009,Bread,Bakery,Raw Material,pcs,12.34,1701.6978,20998.95,82.2853,94.628095,0.0,0.0,0.0,0.0,144.763215,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING009,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING010,Bagel,Bakery,Raw Material,pcs,29.6,1594.966,47210.99,9.1534,10.52641,0.0,0.0,0.0,0.0,1219.739332,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING010,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING011,Tortilla,Bakery,Raw Material,pcs,15.08,2579.116,38893.07,6.7575,7.771125,293.4,2.0,4469.25,0.0,2975.59926,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING011,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING012,Croissant Base,Bakery,Raw Material,pcs,42.17,490.379,20679.28,35.1544,40.42756,419.38,2.0,17914.11,0.0,181.152658,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING012,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING013,Brownie Base,Dessert Inputs,Raw Material,pcs,34.97,1546.134,54068.31,3.4394,3.95531,0.0,0.0,0.0,0.0,3146.751759,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING013,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING014,Cake Base,Dessert Inputs,Raw Material,pcs,48.17,750.8166,36166.84,28.516485,32.793958,150.0,1.0,6829.5,0.0,221.125296,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING014,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING015,Cheesecake Base,Dessert Inputs,Raw Material,pcs,74.11,854.298,63312.02,3.6239,4.167485,0.0,0.0,0.0,0.0,1650.179641,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING015,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,litre,265.2,13.0564,3462.56,3.197614,3.677256,0.0,0.0,0.0,0.0,28.58219,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING016,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,litre,262.8,173.8336,45683.47,0.909833,1.046308,0.0,0.0,0.0,0.0,1337.427067,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING017,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,litre,244.8,84.9141,20786.97,0.561271,0.645462,0.0,0.0,0.0,0.0,1059.022873,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING018,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,litre,96.89,75.6904,7333.64,7.946193,9.138122,0.0,0.0,0.0,0.0,66.677568,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING019,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING020,Tea Leaves,Tea Inputs,Raw Material,kg,632.4,61.4661,38871.16,0.115869,0.133249,0.0,0.0,0.0,0.0,3713.367556,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING020,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2209.93,28.912,63893.5,0.0,0.0,1.98,1.0,4421.64,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING021,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING022,Ice,Beverage Inputs,Raw Material,kg,12.56,1087.087,13653.81,20.062493,23.071867,0.0,0.0,0.0,0.0,379.295289,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING022,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING023,Lemon,Produce,Raw Material,kg,116.6,63.2802,7378.47,0.878885,1.010717,0.0,0.0,0.0,0.0,504.00411,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING023,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,397.8,53.6542,21343.64,0.294353,0.338506,0.0,0.0,0.0,0.0,1275.950029,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING024,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,419.14,31.7381,13302.71,0.777688,0.894341,11.71,1.0,4908.13,0.0,391.078243,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING025,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING026,Banana,Produce,Raw Material,kg,77.88,184.6914,14383.77,0.976245,1.122682,0.0,0.0,0.0,0.0,1324.297969,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING026,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING027,Butter,Dairy,Raw Material,kg,542.06,220.8123,119693.52,0.801667,0.921917,6.83,1.0,3698.92,0.0,1987.728196,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING027,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING028,Lettuce,Produce,Raw Material,kg,100.23,38.0154,3810.28,0.845914,0.972801,0.0,0.0,0.0,0.0,314.580391,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING028,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING029,Onion,Produce,Raw Material,kg,45.85,437.3523,20052.6,0.13515,0.155422,0.0,0.0,0.0,0.0,22652.357381,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING029,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING030,Capsicum,Produce,Raw Material,kg,89.04,103.8914,9250.49,0.168938,0.194278,0.0,0.0,0.0,0.0,4304.78609,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING030,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING031,Tomato,Produce,Raw Material,kg,57.24,327.2994,18734.62,1.009653,1.161101,0.0,0.0,0.0,0.0,2269.191296,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING031,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,kg,359.47,44.8348,16116.77,0.217064,0.249624,0.0,0.0,0.0,0.0,1445.857443,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING032,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,kg,285.6,28.8793,8247.93,0.668104,0.768319,0.0,0.0,0.0,0.0,302.580513,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING033,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING034,Salsa,Syrups & Sauces,Raw Material,kg,197.99,56.8103,11247.87,0.084893,0.097626,0.0,0.0,0.0,0.0,4684.419707,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING034,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING035,Aioli,Syrups & Sauces,Raw Material,kg,326.23,108.0788,35258.55,0.134056,0.154164,0.0,0.0,0.0,0.0,5643.548965,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING035,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING036,Cold Cup,Packaging,Consumable,pcs,3.19,12628.4213,40284.66,148.6838,170.98637,491.26,1.0,1542.56,0.0,617.671657,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING036,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING037,Hot Cup,Packaging,Consumable,pcs,2.85,5108.7637,14559.98,320.7183,368.826045,0.0,0.0,0.0,0.0,111.503914,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING037,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING038,Lid,Packaging,Consumable,pcs,1.11,1346.6218,1494.75,469.4021,539.812415,1153.78,1.0,1292.23,0.0,37.287461,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING038,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING039,Straw,Packaging,Consumable,pcs,0.57,5839.4993,3328.51,148.6838,170.98637,0.0,0.0,0.0,0.0,274.922319,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING039,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING040,Napkin,Packaging,Consumable,pcs,0.35,112.2368,39.28,709.2913,815.684995,0.0,0.0,0.0,703.448195,1.107666,RED,RED,3,STOCKOUT,246.21,246.21,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING040,Monitor,Procurement,Due today
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING041,Dessert Box,Packaging,Consumable,pcs,5.14,3322.6665,17078.51,69.6354,80.08071,400.0,1.0,2096.0,0.0,374.21578,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING041,Monitor,Supply Chain,Monitor
