source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_name,vendor_name,po_number,pr_number,pr_deployment,po_date,expected_delivery_date,po_close_or_partial_receive_date,po_status,item_code,item_name,item_brand,category_name,super_category_name,comment,processed_qty,remaining_balance_qty,ordered_qty,unit,unit_price,subtotal,item_discount_amt,bill_discount_amt,new_subtotal,tax_amt,total_item_cost,is_open_po,open_po_value,processed_po_value,missing_expected_delivery_flag,delayed_po_flag,receipt_date,received_qty,receipt_subtotal,receipt_total,return_qty,return_value,return_source_available,eligible_closed_line_flag,on_time_flag,in_full_flag,otif_success_flag,lead_time_deviation_days
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,,Cancelled,ING030,Capsicum,,Produce,Raw Material,,0.0,0.0,40.85,kg,92.43,3775.77,0,0,3775.77,188.79,3964.56,False,0.0,0.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING037,Hot Cup,,Packaging,Consumable,,1975.0,0.0,1975.0,pcs,2.98,5885.5,0,0,5885.5,1059.39,6944.89,False,0.0,5885.5,False,False,2026-03-15,1975.0,5885.5,6944.89,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-14,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,214.75,220.25,435.0,pcs,6.63,2884.05,0,0,2884.05,519.13,3403.18,True,1460.26,1423.79,False,True,2026-03-14,214.75,1423.79,1680.07,0.0,0.0,False,False,True,False,False,-1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,42.33,0.0,42.33,litre,182.02,7704.91,0,0,7704.91,385.25,8090.16,False,0.0,7704.91,False,False,2026-03-15,42.33,7704.91,8090.16,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-15,Partially Received,ING009,Bread,,Bakery,Raw Material,,280.49,214.51,495.0,pcs,11.93,5905.35,0,0,5905.35,295.27,6200.62,True,2559.1,3346.25,False,True,2026-03-15,280.49,3346.25,3513.56,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-17,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,19.79,0.0,19.79,litre,255.07,5047.84,0,0,5047.84,908.61,5956.45,False,0.0,5047.84,False,False,2026-03-17,19.79,5047.84,5956.45,0.0,0.0,False,True,False,True,False,2.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,16.16,0.0,16.16,litre,404.52,6537.04,0,0,6537.04,1176.67,7713.71,False,0.0,6537.04,False,False,2026-03-15,16.16,6537.04,7713.71,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-16,Closed,ING027,Butter,,Dairy,Raw Material,,14.14,0.0,14.14,kg,556.69,7871.6,0,0,7871.6,944.59,8816.19,False,0.0,7871.6,False,False,2026-03-16,14.14,7871.6,8816.19,0.0,0.0,False,True,False,True,False,2.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.17,0.0,17.17,kg,313.19,5377.47,0,0,5377.47,967.94,6345.41,False,0.0,5377.47,False,False,2026-03-15,17.17,5377.47,6345.41,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING040,Napkin,,Packaging,Consumable,,2210.0,0.0,2210.0,pcs,0.33,729.3,0,0,729.3,131.27,860.57,False,0.0,729.3,False,False,2026-03-15,2210.0,729.3,860.57,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-14,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,395.0,0.0,395.0,pcs,5.96,2354.2,0,0,2354.2,423.76,2777.96,False,0.0,2354.2,False,False,2026-03-14,395.0,2354.2,2777.96,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,8.86,0.0,8.86,kg,2192.22,19423.07,0,0,19423.07,3496.15,22919.22,False,0.0,19423.07,False,False,2026-03-19,8.86,19423.07,22919.22,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,FrozenBerry Traders,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-18,Partially Received,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,19.93,11.71,31.64,kg,419.14,13261.59,0,0,13261.59,2387.09,15648.68,True,4908.13,8353.46,False,True,2026-03-18,19.93,8353.46,9857.08,0.0,0.0,False,False,True,False,False,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-20,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,25.25,0.0,25.25,kg,330.94,8356.24,0,0,8356.24,1504.12,9860.36,False,0.0,8356.24,False,False,2026-03-20,25.25,8356.24,9860.36,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-18,Partially Received,ING038,Lid,,Packaging,Consumable,,951.22,1153.78,2105.0,pcs,1.12,2357.6,0,0,2357.6,424.37,2781.97,True,1292.23,1065.37,False,True,2026-03-18,951.22,1065.37,1257.14,0.0,0.0,False,False,True,False,False,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING039,Straw,,Packaging,Consumable,,1445.0,0.0,1445.0,pcs,0.57,823.65,0,0,823.65,148.26,971.91,False,0.0,823.65,False,False,2026-03-17,1445.0,823.65,971.91,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING042,Sandwich Box,,Packaging,Consumable,,610.0,0.0,610.0,pcs,6.68,4074.8,0,0,4074.8,733.46,4808.26,False,0.0,4074.8,False,False,2026-03-19,610.0,4074.8,4808.26,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING008,Egg,,Protein,Raw Material,,247.34,212.66,460.0,pcs,7.43,3417.8,0,0,3417.8,170.89,3588.69,True,1580.06,1837.74,False,True,2026-03-20,247.34,1837.74,1929.63,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,21.54,0.0,21.54,litre,252.5,5438.85,0,0,5438.85,978.99,6417.84,False,0.0,5438.85,False,False,2026-03-19,21.54,5438.85,6417.84,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-18,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.43,0.0,16.43,kg,651.33,10701.35,0,0,10701.35,535.07,11236.42,False,0.0,10701.35,False,False,2026-03-18,16.43,10701.35,11124.06,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,22.29,0.0,22.29,kg,427.54,9529.87,0,0,9529.87,1715.38,11245.25,False,0.0,9529.87,False,False,2026-03-19,22.29,9529.87,11245.25,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING026,Banana,,Produce,Raw Material,,36.34,28.46,64.8,kg,77.2,5002.56,0,0,5002.56,250.13,5252.69,True,2197.11,2805.45,False,True,2026-03-20,36.34,2805.45,2945.72,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING037,Hot Cup,,Packaging,Consumable,,1585.0,0.0,1585.0,pcs,2.85,4517.25,0,0,4517.25,813.11,5330.36,False,0.0,4517.25,False,False,2026-03-19,1585.0,4517.25,5330.36,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,345.0,0.0,345.0,pcs,14.9,5140.5,0,0,5140.5,257.02,5397.52,False,0.0,5140.5,False,False,2026-03-17,345.0,5140.5,5397.52,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING029,Onion,,Produce,Raw Material,,56.22,0.0,56.22,kg,45.81,2575.44,0,0,2575.44,128.77,2704.21,False,0.0,2575.44,False,False,2026-03-19,56.22,2575.44,2704.21,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Partially Received,ING035,Aioli,,Syrups & Sauces,Raw Material,,19.85,5.59,25.44,kg,325.65,8284.54,0,0,8284.54,1491.22,9775.76,True,1820.38,6464.15,False,True,2026-03-19,19.85,6464.15,7627.7,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-19,,Pending,ING038,Lid,,Packaging,Consumable,,0.0,1485.0,1485.0,pcs,1.18,1752.3,0,0,1752.3,315.41,2067.71,True,1752.3,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,510.0,0.0,510.0,pcs,5.7,2907.0,0,0,2907.0,523.26,3430.26,False,0.0,2907.0,False,False,2026-03-19,510.0,2907.0,3430.26,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Partially Received,ING006,Cheese,,Dairy,Raw Material,,9.09,10.45,19.54,kg,528.51,10327.09,0,0,10327.09,516.35,10843.44,True,5522.93,4804.16,False,True,2026-03-23,9.09,4804.16,4993.93,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING009,Bread,,Bakery,Raw Material,,500.0,0.0,500.0,pcs,11.84,5920.0,0,0,5920.0,296.0,6216.0,False,0.0,5920.0,False,False,2026-03-20,500.0,5920.0,6216.0,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,260.64,0.0,260.64,kg,12.7,3310.13,0,0,3310.13,165.5,3475.63,False,0.0,3310.13,False,False,2026-03-21,260.64,3310.13,3475.64,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING039,Straw,,Packaging,Consumable,,800.0,0.0,800.0,pcs,0.57,456.0,0,0,456.0,82.08,538.08,False,0.0,456.0,False,False,2026-03-20,800.0,456.0,538.08,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING041,Dessert Box,,Packaging,Consumable,,620.0,0.0,620.0,pcs,5.37,3329.4,0,0,3329.4,599.29,3928.69,False,0.0,3329.4,False,False,2026-03-20,620.0,3329.4,3928.69,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING042,Sandwich Box,,Packaging,Consumable,,505.0,0.0,505.0,pcs,6.36,3211.8,0,0,3211.8,578.12,3789.92,False,0.0,3211.8,False,False,2026-03-23,505.0,3211.8,3789.92,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-22,Closed,ING002,Milk,,Dairy,Raw Material,,66.95,0.0,66.95,litre,72.62,4861.91,0,0,4861.91,243.1,5105.01,False,0.0,4861.91,False,False,2026-03-22,66.95,4861.91,5105.01,0.0,0.0,False,True,False,True,False,2.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING010,Bagel,,Bakery,Raw Material,,200.0,0.0,200.0,pcs,29.05,5810.0,0,0,5810.0,290.5,6100.5,False,0.0,5810.0,False,False,2026-03-22,200.0,5810.0,6100.5,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING012,Croissant Base,,Bakery,Raw Material,,270.0,0.0,270.0,pcs,45.16,12193.2,0,0,12193.2,609.66,12802.86,False,0.0,12193.2,False,False,2026-03-22,270.0,12193.2,12802.86,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-19,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.17,0.0,26.17,litre,257.87,6748.46,0,0,6748.46,1214.72,7963.18,False,0.0,6748.46,False,False,2026-03-19,26.17,6748.46,7963.18,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Partially Received,ING020,Tea Leaves,,Tea Inputs,Raw Material,,11.51,4.15,15.66,kg,632.89,9911.06,0,0,9911.06,495.55,10406.61,True,2626.49,7284.56,False,True,2026-03-21,11.51,7284.56,7648.79,0.0,0.0,False,False,False,False,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Closed,ING037,Hot Cup,,Packaging,Consumable,,1030.0,0.0,1030.0,pcs,2.95,3038.5,0,0,3038.5,546.93,3585.43,False,0.0,3038.5,False,False,2026-03-21,1030.0,3038.5,3585.43,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-20,Closed,ING042,Sandwich Box,,Packaging,Consumable,,465.0,0.0,465.0,pcs,6.8,3162.0,0,0,3162.0,569.16,3731.16,False,0.0,3162.0,False,False,2026-03-20,465.0,3162.0,3731.16,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-24,Closed,ING005,Paneer,,Dairy,Raw Material,,21.86,0.0,21.86,kg,379.28,8291.06,0,0,8291.06,414.55,8705.61,False,0.0,8291.06,False,False,2026-03-24,21.86,8291.06,8705.61,0.0,0.0,False,True,False,True,False,2.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING006,Cheese,,Dairy,Raw Material,,20.67,0.0,20.67,kg,495.64,10244.88,0,0,10244.88,512.24,10757.12,False,0.0,10244.88,False,False,2026-03-22,20.67,10244.88,10757.12,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,165.0,0.0,165.0,pcs,41.92,6916.8,0,0,6916.8,345.84,7262.64,False,0.0,6916.8,False,False,2026-03-23,165.0,6916.8,7262.64,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,0.0,29.63,29.63,litre,253.09,7499.06,0,0,7499.06,1349.83,8848.89,True,7499.06,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,0.0,38.28,38.28,kg,451.99,17302.18,0,0,17302.18,3114.39,20416.57,True,17302.18,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING039,Straw,,Packaging,Consumable,,1235.0,0.0,1235.0,pcs,0.58,716.3,0,0,716.3,128.93,845.23,False,0.0,716.3,False,False,2026-03-21,1235.0,716.3,845.23,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,600.0,0.0,600.0,pcs,6.22,3732.0,0,0,3732.0,671.76,4403.76,False,0.0,3732.0,False,False,2026-03-22,600.0,3732.0,4403.76,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,2026-03-23,Partially Received,ING005,Paneer,,Dairy,Raw Material,,16.11,5.05,21.16,kg,366.98,7765.3,0,0,7765.3,388.26,8153.56,True,1853.25,5912.05,False,True,2026-03-23,16.11,5912.05,6207.65,0.0,0.0,False,False,True,False,False,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING006,Cheese,,Dairy,Raw Material,,16.82,0.0,16.82,kg,483.11,8125.91,0,0,8125.91,406.3,8532.21,False,0.0,8125.91,False,False,2026-03-25,16.82,8125.91,8532.21,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING009,Bread,,Bakery,Raw Material,,370.0,0.0,370.0,pcs,12.54,4639.8,0,0,4639.8,231.99,4871.79,False,0.0,4639.8,False,False,2026-03-25,370.0,4639.8,4871.79,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,170.0,0.0,170.0,pcs,41.76,7099.2,0,0,7099.2,354.96,7454.16,False,0.0,7099.2,False,False,2026-03-23,170.0,7099.2,7454.16,0.0,0.0,False,True,True,True,True,-1.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,,Pending,ING014,Cake Base,,Dessert Inputs,Raw Material,,0.0,150.0,150.0,pcs,45.53,6829.5,0,0,6829.5,1229.31,8058.81,True,6829.5,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,100.0,0.0,100.0,pcs,75.71,7571.0,0,0,7571.0,1362.78,8933.78,False,0.0,7571.0,False,False,2026-03-25,100.0,7571.0,8933.78,0.0,0.0,False,True,True,True,True,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,,Cancelled,ING039,Straw,,Packaging,Consumable,,0.0,0.0,805.0,pcs,0.55,442.75,0,0,442.75,79.69,522.44,False,0.0,0.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,280.0,0.0,280.0,pcs,6.09,1705.2,0,0,1705.2,306.94,2012.14,False,0.0,1705.2,False,False,2026-03-25,280.0,1705.2,2012.14,0.0,0.0,False,True,False,True,False,1.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-27,Closed,ING002,Milk,,Dairy,Raw Material,,72.36,0.0,72.36,litre,72.85,5271.43,0,0,5271.43,263.57,5535.0,False,0.0,5271.43,False,False,2026-03-27,72.36,5271.43,5535.0,0.0,0.0,False,True,False,True,False,2.0
