source_period_code,as_of_date,outlet_code,outlet_name,region,city,market_area,latitude,longitude,store_name,batch_allocation_id,batch_number,receipt_date,grn_number,po_number,vendor_name,receipt_source_status,item_code,item_name,category_name,unit,received_qty,batch_remaining_qty,item_closing_qty,available_qty,average_unit_cost,shelf_life_days_assumption,estimated_fifo_tranche_qty,daily_theoretical_demand,expected_consumption_before_expiry,estimated_expiry_date,days_to_expiry,qty_at_risk,expiry_risk_value,risk_status,is_estimated,estimation_method,source_evidence,production_use_status
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING002-31|GRN-OUT003-260221-00323,BATCH-2602-ING002-31,2026-02-21,GRN-OUT003-260221-00323,PO-20260219-OUT003-0054,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING002,Milk,Dairy,litre,113.57,1.6018,11.4412,11.4412,77.05,7,1.6018,10.0221,0.0,2026-02-28,0,1.6018,123.42,EXPIRES_TODAY,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING004-13|GRN-OUT003-260220-00305,BATCH-2602-ING004-13,2026-02-20,GRN-OUT003-260220-00305,PO-20260216-OUT003-0051,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING004,Cream,Dairy,litre,17.34,13.5747,113.1226,113.1226,209.13,7,13.5747,0.349,0.0,2026-02-27,-1,13.5747,2838.88,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING005-33|GRN-OUT003-260220-00325,BATCH-2602-ING005-33,2026-02-20,GRN-OUT003-260220-00325,PO-20260219-OUT003-0054,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING005,Paneer,Dairy,kg,43.78,25.3837,141.0207,141.0207,375.0,7,25.3837,0.2575,0.0,2026-02-27,-1,25.3837,9518.89,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING006-14|GRN-OUT003-260219-00306,BATCH-2602-ING006-14,2026-02-19,GRN-OUT003-260219-00306,PO-20260216-OUT003-0051,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING006,Cheese,Dairy,kg,28.82,19.5684,163.0699,163.0699,473.84,7,19.5684,0.22,0.0,2026-02-26,-2,19.5684,9272.29,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING007,SYN-EXP-month_02-OUT003-ING007,2026-02-25,,,,synthetic_near_expiry_opening_tranche,ING007,Chicken,Protein,kg,166.856,28.3655,166.856,166.856,348.37,5,28.3655,0.3711,0.7421,2026-03-02,2,27.6234,9623.16,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING008-52|GRN-OUT003-260226-00344,BATCH-2602-ING008-52,2026-02-26,GRN-OUT003-260226-00344,PO-20260222-OUT003-0057,NorthStar Poultry,synthetic_internal_receipt_lineage,ING008,Egg,Protein,pcs,225.0,207.1834,1294.896,1294.896,7.34,5,207.1834,0.7857,2.3571,2026-03-03,3,204.8262,1503.42,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING009,SYN-EXP-month_02-OUT003-ING009,2026-02-28,,,,synthetic_near_expiry_opening_tranche,ING009,Bread,Bakery,pcs,1201.2345,180.1852,1201.2345,1201.2345,12.39,4,180.1852,8.1786,32.7143,2026-03-04,4,147.4709,1827.16,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING010-53|GRN-OUT003-260224-00345,BATCH-2602-ING010-53,2026-02-24,GRN-OUT003-260224-00345,PO-20260222-OUT003-0057,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING010,Bagel,Bakery,pcs,215.0,53.9455,299.697,299.697,29.18,4,53.9455,0.8214,0.0,2026-02-28,0,53.9455,1574.13,EXPIRES_TODAY,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING011,SYN-EXP-month_02-OUT003-ING011,2026-02-27,,,,synthetic_near_expiry_opening_tranche,ING011,Tortilla,Bakery,pcs,695.496,90.4145,695.496,695.496,14.71,4,90.4145,1.6786,5.0357,2026-03-03,3,85.3788,1255.92,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING012-34|GRN-OUT003-260223-00326,BATCH-2602-ING012-34,2026-02-23,GRN-OUT003-260223-00326,PO-20260219-OUT003-0054,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING012,Croissant Base,Bakery,pcs,190.0,76.7092,479.4323,479.4323,44.92,4,76.7092,6.0357,0.0,2026-02-27,-1,76.7092,3445.78,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING013-35|GRN-OUT003-260221-00327,BATCH-2602-ING013-35,2026-02-21,GRN-OUT003-260221-00327,PO-20260219-OUT003-0054,ChocoCraft Ingredients,synthetic_internal_receipt_lineage,ING013,Brownie Base,Dessert Inputs,pcs,165.0,44.4129,341.638,341.638,35.48,10,44.4129,0.9286,2.7857,2026-03-03,3,41.6272,1476.93,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING014,SYN-EXP-month_02-OUT003-ING014,2026-02-22,,,,synthetic_near_expiry_opening_tranche,ING014,Cake Base,Dessert Inputs,pcs,302.1668,48.3467,302.1668,302.1668,48.09,10,48.3467,7.2607,29.0429,2026-03-04,4,19.3038,928.32,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING015,SYN-EXP-month_02-OUT003-ING015,2026-02-21,,,,synthetic_near_expiry_opening_tranche,ING015,Cheesecake Base,Dessert Inputs,pcs,393.618,55.1065,393.618,393.618,76.72,10,55.1065,0.7857,2.3571,2026-03-03,3,52.7494,4046.93,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING022,SYN-EXP-month_02-OUT003-ING022,2026-02-04,,,,synthetic_near_expiry_opening_tranche,ING022,Ice,Beverage Inputs,kg,947.5734,161.0875,947.5734,947.5734,12.39,30,161.0875,3.5297,21.1783,2026-03-06,6,139.9092,1733.47,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING023,SYN-EXP-month_02-OUT003-ING023,2026-02-25,,,,synthetic_near_expiry_opening_tranche,ING023,Lemon,Produce,kg,47.5097,9.5019,47.5097,47.5097,110.72,5,9.5019,0.1387,0.2774,2026-03-02,2,9.2246,1021.35,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING024-24|GRN-OUT003-260204-00219,BATCH-2602-ING024-24,2026-02-04,GRN-OUT003-260204-00219,PO-20260201-OUT003-0036,SweetBase Foods,synthetic_internal_receipt_lineage,ING024,Hibiscus Concentrate,Beverage Inputs,litre,12.97,7.5399,37.6997,37.6997,390.92,30,7.5399,0.0657,0.3943,2026-03-06,6,7.1456,2793.36,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING025,SYN-EXP-month_02-OUT003-ING025,2026-02-19,,,,synthetic_near_expiry_opening_tranche,ING025,Mixed Berry Pulp,Fruit Inputs,kg,12.908,2.5816,12.908,12.908,424.2,10,2.5816,0.1649,0.1649,2026-03-01,1,2.4167,1025.16,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING026,SYN-EXP-month_02-OUT003-ING026,2026-02-28,,,,synthetic_near_expiry_opening_tranche,ING026,Banana,Produce,kg,246.0379,34.4453,246.0379,246.0379,69.22,5,34.4453,0.2027,1.0136,2026-03-05,5,33.4317,2314.14,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING027,SYN-EXP-month_02-OUT003-ING027,2026-02-28,,,,synthetic_near_expiry_opening_tranche,ING027,Butter,Dairy,kg,152.4959,19.8245,152.4959,152.4959,550.71,7,19.8245,0.1675,1.1725,2026-03-07,7,18.652,10271.84,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING028,SYN-EXP-month_02-OUT003-ING028,2026-02-24,,,,synthetic_near_expiry_opening_tranche,ING028,Lettuce,Produce,kg,28.7589,3.7387,28.7589,28.7589,94.01,5,3.7387,0.107,0.107,2026-03-01,1,3.6317,341.42,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING029,SYN-EXP-month_02-OUT003-ING029,2026-02-25,,,,synthetic_near_expiry_opening_tranche,ING029,Onion,Produce,kg,122.4471,14.6937,122.4471,122.4471,41.16,5,14.6937,0.0336,0.0671,2026-03-02,2,14.6265,602.03,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING030,SYN-EXP-month_02-OUT003-ING030,2026-02-24,,,,synthetic_near_expiry_opening_tranche,ING030,Capsicum,Produce,kg,24.2723,4.369,24.2723,24.2723,0.0,5,4.369,0.042,0.042,2026-03-01,1,4.327,0.0,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_02,2026-02-28,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_02-OUT003-ING031,SYN-EXP-month_02-OUT003-ING031,2026-02-24,,,,synthetic_near_expiry_opening_tranche,ING031,Tomato,Produce,kg,150.8883,18.1066,150.8883,150.8883,54.21,5,18.1066,0.0964,0.0964,2026-03-01,1,18.0102,976.33,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING002-43|GRN-OUT001-260327-00529,BATCH-2603-ING002-43,2026-03-27,GRN-OUT001-260327-00529,PO-20260325-OUT001-0088,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING002,Milk,Dairy,litre,157.48,63.5653,334.5541,334.5541,74.48,7,63.5653,9.8425,29.5275,2026-04-03,3,34.0377,2535.13,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING003,SYN-EXP-month_03-OUT001-ING003,2026-03-24,,,,synthetic_near_expiry_opening_tranche,ING003,Oat Milk,Dairy Alternative,litre,64.7147,10.3544,64.7147,64.7147,188.7,12,10.3544,0.5862,2.9308,2026-04-05,5,7.4235,1400.81,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING004,SYN-EXP-month_03-OUT001-ING004,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING004,Cream,Dairy,litre,206.1876,32.99,206.1876,206.1876,213.85,7,32.99,0.2425,1.2126,2026-04-05,5,31.7774,6795.6,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING005-28|GRN-OUT001-260323-00514,BATCH-2603-ING005-28,2026-03-23,GRN-OUT001-260323-00514,PO-20260322-OUT001-0085,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING005,Paneer,Dairy,kg,16.11,16.11,158.1865,158.1865,366.98,7,16.11,0.2748,0.0,2026-03-30,-1,16.11,5912.05,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING006-10|GRN-OUT001-260323-00496,BATCH-2603-ING006-10,2026-03-23,GRN-OUT001-260323-00496,PO-20260319-OUT001-0082,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING006,Cheese,Dairy,kg,9.09,9.09,94.2065,94.2065,528.51,7,9.09,0.2834,0.0,2026-03-30,-1,9.09,4804.16,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING007,SYN-EXP-month_03-OUT001-ING007,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING007,Chicken,Protein,kg,231.0388,41.587,231.0388,231.0388,350.79,5,41.587,0.4448,0.8897,2026-04-02,2,40.6973,14276.21,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING008-83|GRN-OUT001-260331-00569,BATCH-2603-ING008-83,2026-03-31,GRN-OUT001-260331-00569,PO-20260331-OUT001-0094,NorthStar Poultry,synthetic_internal_receipt_lineage,ING008,Egg,Protein,pcs,520.0,330.4084,1943.579,1943.579,7.56,5,330.4084,1.2903,6.4516,2026-04-05,5,323.9568,2449.11,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING009-30|GRN-OUT001-260325-00516,BATCH-2603-ING009-30,2026-03-25,GRN-OUT001-260325-00516,PO-20260322-OUT001-0085,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING009,Bread,Bakery,pcs,370.0,255.2547,1701.6978,1701.6978,12.54,4,255.2547,11.6774,0.0,2026-03-29,-2,255.2547,3200.89,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING010-62|GRN-OUT001-260330-00548,BATCH-2603-ING010-62,2026-03-30,GRN-OUT001-260330-00548,PO-20260328-OUT001-0091,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING010,Bagel,Bakery,pcs,190.0,190.0,1594.966,1594.966,29.85,4,190.0,1.2903,3.871,2026-04-03,3,186.129,5555.95,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING011-63|GRN-OUT001-260331-00549,BATCH-2603-ING011-63,2026-03-31,GRN-OUT001-260331-00549,PO-20260328-OUT001-0091,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING011,Tortilla,Bakery,pcs,236.6,236.6,2579.116,2579.116,15.22,4,236.6,0.9677,3.871,2026-04-04,4,232.729,3542.14,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING012,SYN-EXP-month_03-OUT001-ING012,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING012,Croissant Base,Bakery,pcs,490.379,93.172,490.379,490.379,42.17,4,93.172,5.0,15.0,2026-04-03,3,78.172,3296.51,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING013,SYN-EXP-month_03-OUT001-ING013,2026-03-23,,,,synthetic_near_expiry_opening_tranche,ING013,Brownie Base,Dessert Inputs,pcs,1546.134,278.3041,1546.134,1546.134,34.97,10,278.3041,0.4839,0.9677,2026-04-02,2,277.3364,9698.45,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING014,SYN-EXP-month_03-OUT001-ING014,2026-03-27,,,,synthetic_near_expiry_opening_tranche,ING014,Cake Base,Dessert Inputs,pcs,750.8166,135.147,750.8166,750.8166,48.17,10,135.147,4.0532,24.3194,2026-04-06,6,110.8276,5338.57,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING015-32|GRN-OUT001-260325-00518,BATCH-2603-ING015-32,2026-03-25,GRN-OUT001-260325-00518,PO-20260322-OUT001-0085,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING015,Cheesecake Base,Dessert Inputs,pcs,100.0,100.0,854.298,854.298,75.71,10,100.0,0.5161,2.0645,2026-04-04,4,97.9355,7414.7,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING022,SYN-EXP-month_03-OUT001-ING022,2026-03-04,,,,synthetic_near_expiry_opening_tranche,ING022,Ice,Beverage Inputs,kg,1087.087,184.8048,1087.087,1087.087,12.56,30,184.8048,2.8469,8.5407,2026-04-03,3,176.2641,2213.88,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
