source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,user_name,vendor_name,entry_date,transaction_number,invoice_number,batch_number,pr_number,po_number,invoice_date,item_code,item_name,item_brand,category_name,super_category_name,comment,entry_qty,unit,mrp,unit_price,charges_name,base_amt,discount_amt,gst_igst_rate,gst_igst_value,cess_rate,cess_value,other_tax_rate,other_tax_value,total_tax_amt,item_charges_amt,total_amt,source
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-03-14,GRN-OUT001-260314-00446,INV-2603-00446,,,PO-20260310-OUT001-0073,2026-03-14,ING038,Lid,,Packaging,Consumable,,995.0,pcs,0,1.14,Freight,1134.3,0.0,18.0,204.17,,,,,204.17,0,1338.47,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-03-13,GRN-OUT002-260313-00447,INV-2603-00447,,,PO-20260310-OUT002-0074,2026-03-13,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,6.65,kg,0,983.11,,6537.68,0.0,5.0,326.88,,,,,326.88,0,6864.56,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-14,GRN-OUT002-260314-00448,INV-2603-00448,,,PO-20260310-OUT002-0074,2026-03-14,ING006,Cheese,,Dairy,Raw Material,,17.67,kg,0,496.75,,8777.57,0.0,5.0,438.88,,,,,438.88,0,9216.45,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-13,GRN-OUT002-260313-00449,INV-2603-00449,,,PO-20260310-OUT002-0074,2026-03-13,ING009,Bread,,Bakery,Raw Material,,325.0,pcs,0,11.86,,3854.5,0.0,5.0,192.72,,,,,192.72,0,4047.22,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,ChocoCraft Ingredients,2026-03-14,GRN-OUT002-260314-00450,INV-2603-00450,,,PO-20260310-OUT002-0074,2026-03-14,ING013,Brownie Base,,Dessert Inputs,Raw Material,,310.0,pcs,0,34.17,,10592.7,0.0,18.0,1906.69,,,,,1906.69,0,12499.39,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-12,GRN-OUT002-260312-00451,INV-2603-00451,,,PO-20260310-OUT002-0074,2026-03-12,ING020,Tea Leaves,,Tea Inputs,Raw Material,,18.73,kg,0,637.05,,11931.95,119.32,5.0,590.63,,,,,590.63,0,12403.26,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-13,GRN-OUT002-260313-00452,INV-2603-00452,,,PO-20260310-OUT002-0074,2026-03-13,ING041,Dessert Box,,Packaging,Consumable,,260.73,pcs,0,5.3,,1381.87,0.0,18.0,248.74,,,,,248.74,0,1630.61,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-12,GRN-OUT002-260312-00453,INV-2603-00453,,,PO-20260310-OUT002-0074,2026-03-12,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,pcs,0,6.12,,3243.6,0.0,18.0,583.85,,,,,583.85,0,3827.45,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-12,GRN-OUT003-260312-00454,INV-2603-00454,,,PO-20260310-OUT003-0075,2026-03-12,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.05,litre,0,196.99,,3949.65,0.0,5.0,197.48,,,,,197.48,0,4147.13,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-11,GRN-OUT003-260311-00455,INV-2603-00455,,,PO-20260310-OUT003-0075,2026-03-11,ING020,Tea Leaves,,Tea Inputs,Raw Material,,14.03,kg,0,655.94,,9202.84,0.0,5.0,460.14,,,,,460.14,0,9662.98,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-03-14,GRN-OUT003-260314-00456,INV-2603-00456,,,PO-20260310-OUT003-0075,2026-03-14,ING026,Banana,,Produce,Raw Material,,68.16,kg,0,75.77,,5164.48,51.64,5.0,255.64,,,,,255.64,0,5368.48,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-10,GRN-OUT003-260310-00457,INV-2603-00457,,,PO-20260310-OUT003-0075,2026-03-10,ING037,Hot Cup,,Packaging,Consumable,,1115.0,pcs,0,2.99,Freight,3333.85,0.0,18.0,600.09,,,,,600.09,0,3933.94,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-03-12,GRN-OUT003-260312-00458,INV-2603-00458,,,PO-20260310-OUT003-0075,2026-03-12,ING043,Wrap Packaging,,Packaging,Consumable,,540.0,pcs,0,6.14,,3315.6,0.0,18.0,596.81,,,,,596.81,0,3912.41,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-16,GRN-OUT001-260316-00459,INV-2603-00459,,,PO-20260313-OUT001-0076,2026-03-16,ING006,Cheese,,Dairy,Raw Material,,24.18,kg,0,494.73,,11962.57,0.0,5.0,598.13,,,,,598.13,0,12560.7,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,NorthStar Poultry,2026-03-16,GRN-OUT001-260316-00460,INV-2603-00460,,,PO-20260313-OUT001-0076,2026-03-16,ING007,Chicken,,Protein,Raw Material,,51.13,kg,0,351.65,,17979.86,0.0,5.0,898.99,,,,,898.99,0,18878.85,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-15,GRN-OUT001-260315-00461,INV-2603-00461,,,PO-20260313-OUT001-0076,2026-03-15,ING011,Tortilla,,Bakery,Raw Material,,325.0,pcs,0,14.9,,4842.5,48.43,5.0,239.7,,,,,239.7,0,5033.77,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-13,GRN-OUT001-260313-00462,INV-2603-00462,,,PO-20260313-OUT001-0076,2026-03-13,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,pcs,0,48.63,Freight,8510.25,0.0,18.0,1531.85,,,,,1531.85,0,10042.1,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-15,GRN-OUT001-260315-00463,INV-2603-00463,,,PO-20260313-OUT001-0076,2026-03-15,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,85.0,pcs,0,72.57,,6168.45,0.0,18.0,1110.32,,,,,1110.32,0,7278.77,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-03-17,GRN-OUT001-260317-00464,INV-2603-00464,,,PO-20260313-OUT001-0076,2026-03-17,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.71,litre,0,96.89,,3556.83,0.0,18.0,640.23,,,,,640.23,0,4197.06,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-03-15,GRN-OUT001-260315-00465,INV-2603-00465,,,PO-20260313-OUT001-0076,2026-03-15,ING028,Lettuce,,Produce,Raw Material,,29.99,kg,0,100.23,,3005.9,0.0,5.0,150.29,,,,,150.29,0,3156.19,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-14,GRN-OUT001-260314-00466,INV-2603-00466,,,PO-20260313-OUT001-0076,2026-03-14,ING039,Straw,,Packaging,Consumable,,775.0,pcs,0,0.59,,457.25,0.0,18.0,82.31,,,,,82.31,0,539.56,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-15,GRN-OUT002-260315-00467,INV-2603-00467,,,PO-20260313-OUT002-0077,2026-03-15,ING005,Paneer,,Dairy,Raw Material,,11.59,kg,0,364.13,,4220.27,0.0,5.0,211.01,,,,,211.01,0,4431.28,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-14,GRN-OUT002-260314-00468,INV-2603-00468,,,PO-20260313-OUT002-0077,2026-03-14,ING006,Cheese,,Dairy,Raw Material,,17.6,kg,0,487.99,,8588.62,0.0,5.0,429.43,,,,,429.43,0,9018.05,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-16,GRN-OUT002-260316-00469,INV-2603-00469,,,PO-20260313-OUT002-0077,2026-03-16,ING009,Bread,,Bakery,Raw Material,,600.0,pcs,0,11.85,,7110.0,0.0,5.0,355.5,,,,,355.5,0,7465.5,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-15,GRN-OUT002-260315-00470,INV-2603-00470,,,PO-20260313-OUT002-0077,2026-03-15,ING037,Hot Cup,,Packaging,Consumable,,1975.0,pcs,0,2.98,,5885.5,0.0,18.0,1059.39,,,,,1059.39,0,6944.89,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-14,GRN-OUT002-260314-00471,INV-2603-00471,,,PO-20260313-OUT002-0077,2026-03-14,ING042,Sandwich Box,,Packaging,Consumable,,214.75,pcs,0,6.63,,1423.79,0.0,18.0,256.28,,,,,256.28,0,1680.07,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-15,GRN-OUT003-260315-00472,INV-2603-00472,,,PO-20260313-OUT003-0078,2026-03-15,ING003,Oat Milk,,Dairy Alternative,Raw Material,,42.33,litre,0,182.02,,7704.91,0.0,5.0,385.25,,,,,385.25,0,8090.16,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-15,GRN-OUT003-260315-00473,INV-2603-00473,,,PO-20260313-OUT003-0078,2026-03-15,ING009,Bread,,Bakery,Raw Material,,280.49,pcs,0,11.93,,3346.25,0.0,5.0,167.31,,,,,167.31,0,3513.56,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-03-17,GRN-OUT003-260317-00474,INV-2603-00474,,,PO-20260313-OUT003-0078,2026-03-17,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,19.79,litre,0,255.07,,5047.84,0.0,18.0,908.61,,,,,908.61,0,5956.45,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,SweetBase Foods,2026-03-15,GRN-OUT003-260315-00475,INV-2603-00475,,,PO-20260313-OUT003-0078,2026-03-15,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,16.16,litre,0,404.52,,6537.04,0.0,18.0,1176.67,,,,,1176.67,0,7713.71,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-16,GRN-OUT003-260316-00476,INV-2603-00476,,,PO-20260313-OUT003-0078,2026-03-16,ING027,Butter,,Dairy,Raw Material,,14.14,kg,0,556.69,,7871.6,0.0,12.0,944.59,,,,,944.59,0,8816.19,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,SpiceRoot Foods,2026-03-15,GRN-OUT003-260315-00477,INV-2603-00477,,,PO-20260313-OUT003-0078,2026-03-15,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.17,kg,0,313.19,,5377.47,0.0,18.0,967.94,,,,,967.94,0,6345.41,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-15,GRN-OUT003-260315-00478,INV-2603-00478,,,PO-20260313-OUT003-0078,2026-03-15,ING040,Napkin,,Packaging,Consumable,,2210.0,pcs,0,0.33,,729.3,0.0,18.0,131.27,,,,,131.27,0,860.57,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-14,GRN-OUT003-260314-00479,INV-2603-00479,,,PO-20260313-OUT003-0078,2026-03-14,ING043,Wrap Packaging,,Packaging,Consumable,,395.0,pcs,0,5.96,,2354.2,0.0,18.0,423.76,,,,,423.76,0,2777.96,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-03-19,GRN-OUT001-260319-00480,INV-2603-00480,,,PO-20260316-OUT001-0079,2026-03-19,ING021,Matcha Powder,,Tea Inputs,Raw Material,,8.86,kg,0,2192.22,Freight,19423.07,0.0,18.0,3496.15,,,,,3496.15,0,22919.22,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,FrozenBerry Traders,2026-03-18,GRN-OUT001-260318-00481,INV-2603-00481,,,PO-20260316-OUT001-0079,2026-03-18,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,19.93,kg,0,419.14,,8353.46,0.0,18.0,1503.62,,,,,1503.62,0,9857.08,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-03-20,GRN-OUT001-260320-00482,INV-2603-00482,,,PO-20260316-OUT001-0079,2026-03-20,ING035,Aioli,,Syrups & Sauces,Raw Material,,25.25,kg,0,330.94,,8356.24,0.0,18.0,1504.12,,,,,1504.12,0,9860.36,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-18,GRN-OUT001-260318-00483,INV-2603-00483,,,PO-20260316-OUT001-0079,2026-03-18,ING038,Lid,,Packaging,Consumable,,951.22,pcs,0,1.12,,1065.37,0.0,18.0,191.77,,,,,191.77,0,1257.14,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-03-17,GRN-OUT001-260317-00484,INV-2603-00484,,,PO-20260316-OUT001-0079,2026-03-17,ING039,Straw,,Packaging,Consumable,,1445.0,pcs,0,0.57,,823.65,0.0,18.0,148.26,,,,,148.26,0,971.91,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-19,GRN-OUT001-260319-00485,INV-2603-00485,,,PO-20260316-OUT001-0079,2026-03-19,ING042,Sandwich Box,,Packaging,Consumable,,610.0,pcs,0,6.68,,4074.8,0.0,18.0,733.46,,,,,733.46,0,4808.26,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-20,GRN-OUT002-260320-00486,INV-2603-00486,,,PO-20260316-OUT002-0080,2026-03-20,ING008,Egg,,Protein,Raw Material,,247.34,pcs,0,7.43,,1837.74,0.0,5.0,91.89,,,,,91.89,0,1929.63,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,SweetBase Foods,2026-03-19,GRN-OUT002-260319-00487,INV-2603-00487,,,PO-20260316-OUT002-0080,2026-03-19,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,21.54,litre,0,252.5,,5438.85,0.0,18.0,978.99,,,,,978.99,0,6417.84,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-18,GRN-OUT002-260318-00488,INV-2603-00488,,,PO-20260316-OUT002-0080,2026-03-18,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.43,kg,0,651.33,,10701.35,107.01,5.0,529.72,,,,,529.72,0,11124.06,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FrozenBerry Traders,2026-03-19,GRN-OUT002-260319-00489,INV-2603-00489,,,PO-20260316-OUT002-0080,2026-03-19,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,22.29,kg,0,427.54,,9529.87,0.0,18.0,1715.38,,,,,1715.38,0,11245.25,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-20,GRN-OUT002-260320-00490,INV-2603-00490,,,PO-20260316-OUT002-0080,2026-03-20,ING026,Banana,,Produce,Raw Material,,36.34,kg,0,77.2,,2805.45,0.0,5.0,140.27,,,,,140.27,0,2945.72,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-19,GRN-OUT002-260319-00491,INV-2603-00491,,,PO-20260316-OUT002-0080,2026-03-19,ING037,Hot Cup,,Packaging,Consumable,,1585.0,pcs,0,2.85,,4517.25,0.0,18.0,813.11,,,,,813.11,0,5330.36,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-17,GRN-OUT003-260317-00492,INV-2603-00492,,,PO-20260316-OUT003-0081,2026-03-17,ING011,Tortilla,,Bakery,Raw Material,,345.0,pcs,0,14.9,,5140.5,0.0,5.0,257.02,,,,,257.02,0,5397.52,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-03-19,GRN-OUT003-260319-00493,INV-2603-00493,,,PO-20260316-OUT003-0081,2026-03-19,ING029,Onion,,Produce,Raw Material,,56.22,kg,0,45.81,,2575.44,0.0,5.0,128.77,,,,,128.77,0,2704.21,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,SpiceRoot Foods,2026-03-19,GRN-OUT003-260319-00494,INV-2603-00494,,,PO-20260316-OUT003-0081,2026-03-19,ING035,Aioli,,Syrups & Sauces,Raw Material,,19.85,kg,0,325.65,,6464.15,0.0,18.0,1163.55,,,,,1163.55,0,7627.7,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-19,GRN-OUT003-260319-00495,INV-2603-00495,,,PO-20260316-OUT003-0081,2026-03-19,ING043,Wrap Packaging,,Packaging,Consumable,,510.0,pcs,0,5.7,,2907.0,0.0,18.0,523.26,,,,,523.26,0,3430.26,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-03-23,GRN-OUT001-260323-00496,INV-2603-00496,,,PO-20260319-OUT001-0082,2026-03-23,ING006,Cheese,,Dairy,Raw Material,,9.09,kg,0,528.51,,4804.16,48.04,5.0,237.81,,,,,237.81,0,4993.93,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-20,GRN-OUT001-260320-00497,INV-2603-00497,,,PO-20260319-OUT001-0082,2026-03-20,ING009,Bread,,Bakery,Raw Material,,500.0,pcs,0,11.84,,5920.0,0.0,5.0,296.0,,,,,296.0,0,6216.0,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,Metro Wholesale Delhi,2026-03-21,GRN-OUT001-260321-00498,INV-2603-00498,,,PO-20260319-OUT001-0082,2026-03-21,ING022,Ice,,Beverage Inputs,Raw Material,,260.64,kg,0,12.7,,3310.13,0.0,5.0,165.51,,,,,165.51,0,3475.64,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-20,GRN-OUT001-260320-00499,INV-2603-00499,,,PO-20260319-OUT001-0082,2026-03-20,ING039,Straw,,Packaging,Consumable,,800.0,pcs,0,0.57,,456.0,0.0,18.0,82.08,,,,,82.08,0,538.08,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-20,GRN-OUT001-260320-00500,INV-2603-00500,,,PO-20260319-OUT001-0082,2026-03-20,ING041,Dessert Box,,Packaging,Consumable,,620.0,pcs,0,5.37,,3329.4,0.0,18.0,599.29,,,,,599.29,0,3928.69,
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-23,GRN-OUT001-260323-00501,INV-2603-00501,,,PO-20260319-OUT001-0082,2026-03-23,ING042,Sandwich Box,,Packaging,Consumable,,505.0,pcs,0,6.36,,3211.8,0.0,18.0,578.12,,,,,578.12,0,3789.92,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-22,GRN-OUT002-260322-00502,INV-2603-00502,,,PO-20260319-OUT002-0083,2026-03-22,ING002,Milk,,Dairy,Raw Material,,66.95,litre,0,72.62,,4861.91,0.0,5.0,243.1,,,,,243.1,0,5105.01,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-22,GRN-OUT002-260322-00503,INV-2603-00503,,,PO-20260319-OUT002-0083,2026-03-22,ING010,Bagel,,Bakery,Raw Material,,200.0,pcs,0,29.05,,5810.0,0.0,5.0,290.5,,,,,290.5,0,6100.5,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-22,GRN-OUT002-260322-00504,INV-2603-00504,,,PO-20260319-OUT002-0083,2026-03-22,ING012,Croissant Base,,Bakery,Raw Material,,270.0,pcs,0,45.16,,12193.2,0.0,5.0,609.66,,,,,609.66,0,12802.86,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,ChocoCraft Ingredients,2026-03-19,GRN-OUT002-260319-00505,INV-2603-00505,,,PO-20260319-OUT002-0083,2026-03-19,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.17,litre,0,257.87,,6748.46,0.0,18.0,1214.72,,,,,1214.72,0,7963.18,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,TeaLeaf Traders NCR,2026-03-21,GRN-OUT002-260321-00506,INV-2603-00506,,,PO-20260319-OUT002-0083,2026-03-21,ING020,Tea Leaves,,Tea Inputs,Raw Material,,11.51,kg,0,632.89,,7284.56,0.0,5.0,364.23,,,,,364.23,0,7648.79,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-21,GRN-OUT002-260321-00507,INV-2603-00507,,,PO-20260319-OUT002-0083,2026-03-21,ING037,Hot Cup,,Packaging,Consumable,,1030.0,pcs,0,2.95,,3038.5,0.0,18.0,546.93,,,,,546.93,0,3585.43,
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-20,GRN-OUT002-260320-00508,INV-2603-00508,,,PO-20260319-OUT002-0083,2026-03-20,ING042,Sandwich Box,,Packaging,Consumable,,465.0,pcs,0,6.8,,3162.0,0.0,18.0,569.16,,,,,569.16,0,3731.16,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-24,GRN-OUT003-260324-00509,INV-2603-00509,,,PO-20260319-OUT003-0084,2026-03-24,ING005,Paneer,,Dairy,Raw Material,,21.86,kg,0,379.28,,8291.06,0.0,5.0,414.55,,,,,414.55,0,8705.61,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-22,GRN-OUT003-260322-00510,INV-2603-00510,,,PO-20260319-OUT003-0084,2026-03-22,ING006,Cheese,,Dairy,Raw Material,,20.67,kg,0,495.64,,10244.88,0.0,5.0,512.24,,,,,512.24,0,10757.12,
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-23,GRN-OUT003-260323-00511,INV-2603-00511,,,PO-20260319-OUT003-0084,2026-03-23,ING012,Croissant Base,,Bakery,Raw Material,,165.0,pcs,0,41.92,,6916.8,0.0,5.0,345.84,,,,,345.84,0,7262.64,
