id,source,target,type,label,status,confidence,rationale
edge:api-coverage:report-p1-main-01-sales-analysis-03-hourly-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:03_hourly_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-04-hourly-item-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:04_hourly_item_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-05-daily-item-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:05_daily_item_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-06-consolidated-hourly-sales:api-rw-api-001,report:p1_main:01_sales_analysis:06_consolidated_hourly_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-07-consolidated-hourly-sales-tabwise:api-rw-api-001,report:p1_main:01_sales_analysis:07_consolidated_hourly_sales_tabwise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-08-daily-sales:api-rw-api-001,report:p1_main:01_sales_analysis:08_daily_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-09-daily-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:09_daily_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-10-daily-sales-tabwise:api-rw-api-001,report:p1_main:01_sales_analysis:10_daily_sales_tabwise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-11-daily-sales-sourcewise:api-rw-api-001,report:p1_main:01_sales_analysis:11_daily_sales_sourcewise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:api-rw-api-001,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-13-item-hourly-sales-by-tab:api-rw-api-001,report:p1_main:01_sales_analysis:13_item_hourly_sales_by_tab,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-14-hourly-sales-by-source:api-rw-api-001,report:p1_main:01_sales_analysis:14_hourly_sales_by_source,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-15-day-part-sales:api-rw-api-001,report:p1_main:01_sales_analysis:15_day_part_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-16-day-part-product-sales:api-rw-api-001,report:p1_main:01_sales_analysis:16_day_part_product_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-17-day-part-product-detailed:api-rw-api-001,report:p1_main:01_sales_analysis:17_day_part_product_detailed,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-18-brand-sales:api-rw-api-001,report:p1_main:01_sales_analysis:18_brand_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-19-sales-contribution:api-rw-api-001,report:p1_main:01_sales_analysis:19_sales_contribution,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-20-billwise-section-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:20_billwise_section_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-21-section-sales-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:21_section_sales_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-22-source-analysis-summary:api-rw-api-001,report:p1_main:01_sales_analysis:22_source_analysis_summary,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-01-sales-analysis-23-source-wise-tab-wise-item-analysis:api-rw-api-001,report:p1_main:01_sales_analysis:23_source_wise_tab_wise_item_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-01-settlement-analysis:api-rw-api-001,report:p1_main:02_settlements:01_settlement_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-02-settlement-analysis-consolidated:api-rw-api-001,report:p1_main:02_settlements:02_settlement_analysis_consolidated,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-03-daily-payments-breakup:api-rw-api-001,report:p1_main:02_settlements:03_daily_payments_breakup,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-04-daily-payments-breakup-consolidate:api-rw-api-001,report:p1_main:02_settlements:04_daily_payments_breakup_consolidate,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-05-billwise-settlement-analysis:api-rw-api-001,report:p1_main:02_settlements:05_billwise_settlement_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-02-settlements-06-enterprise-btc-report:api-rw-api-001,report:p1_main:02_settlements:06_enterprise_btc_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-01-daily-item-wise-discount:api-rw-api-001,report:p1_main:03_discounts_offers:01_daily_item_wise_discount,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-02-daily-discount-billwise:api-rw-api-001,report:p1_main:03_discounts_offers:02_daily_discount_billwise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-03-offers-analysis:api-rw-api-001,report:p1_main:03_discounts_offers:03_offers_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-04-offer-budget:api-rw-api-001,report:p1_main:03_discounts_offers:04_offer_budget,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-05-discount-billwise-analysis:api-rw-api-001,report:p1_main:03_discounts_offers:05_discount_billwise_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-06-offer-code-report:api-rw-api-001,report:p1_main:03_discounts_offers:06_offer_code_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-07-offer-code-usage-report:api-rw-api-001,report:p1_main:03_discounts_offers:07_offer_code_usage_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-08-discount-and-complimentary-analysi:api-rw-api-001,report:p1_main:03_discounts_offers:08_discount_and_complimentary_analysi,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-09-entp-item-based-offer:api-rw-api-001,report:p1_main:03_discounts_offers:09_entp_item_based_offer,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-10-complimentary-head:api-rw-api-001,report:p1_main:03_discounts_offers:10_complimentary_head,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-11-complimentary-head-itemwise:api-rw-api-001,report:p1_main:03_discounts_offers:11_complimentary_head_itemwise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-03-discounts-offers-12-consolidated-item-complimentary:api-rw-api-001,report:p1_main:03_discounts_offers:12_consolidated_item_complimentary,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-04-tax-analysis-03-super-category-wise-daily-taxes:api-rw-api-001,report:p1_main:04_tax_analysis:03_super_category_wise_daily_taxes,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-04-tax-analysis-04-super-category-wise-no-vat:api-rw-api-001,report:p1_main:04_tax_analysis:04_super_category_wise_no_vat,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-02-category-analysis:api-rw-api-001,report:p1_main:05_performance:02_category_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-03-super-category-sourcewise-sales:api-rw-api-001,report:p1_main:05_performance:03_super_category_sourcewise_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-04-super-category-tabwise-sourcewise:api-rw-api-001,report:p1_main:05_performance:04_super_category_tabwise_sourcewise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-05-item-analysis:api-rw-api-001,report:p1_main:05_performance:05_item_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-06-item-source-report:api-rw-api-001,report:p1_main:05_performance:06_item_source_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-07-itemwise-enterprise:api-rw-api-001,report:p1_main:05_performance:07_itemwise_enterprise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-08-tab-wise-item-analysis:api-rw-api-001,report:p1_main:05_performance:08_tab_wise_item_analysis,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-09-item-incidence:api-rw-api-001,report:p1_main:05_performance:09_item_incidence,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-05-performance-10-highest-and-lowest-selling-items:api-rw-api-001,report:p1_main:05_performance:10_highest_and_lowest_selling_items,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-01-void-bill-item-wise:api-rw-api-001,report:p1_main:06_misc:01_void_bill_item_wise,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-06-sales-and-reload-report:api-rw-api-001,report:p1_main:06_misc:06_sales_and_reload_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-10-online-orders-time-log:api-rw-api-001,report:p1_main:06_misc:10_online_orders_time_log,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-15-item-out-of-stock:api-rw-api-001,report:p1_main:06_misc:15_item_out_of_stock,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-18-item-recipe-report:api-rw-api-001,report:p1_main:06_misc:18_item_recipe_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p1-main-06-misc-19-refund-item-detail-report:api-rw-api-001,report:p1_main:06_misc:19_refund_item_detail_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-01-analytics-01-hourly-sales-report:api-rw-api-001,report:p2_reports:01_analytics:01_hourly_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-01-analytics-02-half-hourly-sales-report:api-rw-api-001,report:p2_reports:01_analytics:02_half_hourly_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-01-analytics-03-hourly-sales-by-category:api-rw-api-001,report:p2_reports:01_analytics:03_hourly_sales_by_category,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-01-analytics-05-average-bill:api-rw-api-001,report:p2_reports:01_analytics:05_average_bill,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-01-analytics-10-location-wise-sales:api-rw-api-001,report:p2_reports:01_analytics:10_location_wise_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-06-discount-report:api-rw-api-001,report:p2_reports:03_audit:06_discount_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-07-discount-and-voucher-report:api-rw-api-001,report:p2_reports:03_audit:07_discount_and_voucher_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-18-feedback-without-bill-report:api-rw-api-001,report:p2_reports:03_audit:18_feedback_without_bill_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-21-revenue-report:api-rw-api-001,report:p2_reports:03_audit:21_revenue_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-22-negative-orders-report:api-rw-api-001,report:p2_reports:03_audit:22_negative_orders_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-28-non-taxable-item-report:api-rw-api-001,report:p2_reports:03_audit:28_non_taxable_item_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-29-edited-bills-report:api-rw-api-001,report:p2_reports:03_audit:29_edited_bills_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-30-food-bills-void-tax-report:api-rw-api-001,report:p2_reports:03_audit:30_food_bills_void_tax_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-31-online-orders-time-log:api-rw-api-001,report:p2_reports:03_audit:31_online_orders_time_log,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-33-item-based-offer-report:api-rw-api-001,report:p2_reports:03_audit:33_item_based_offer_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-40-bill-transfer-in-report:api-rw-api-001,report:p2_reports:03_audit:40_bill_transfer_in_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-43-billwise-distribution:api-rw-api-001,report:p2_reports:03_audit:43_billwise_distribution,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-44-bill-reprint-report:api-rw-api-001,report:p2_reports:03_audit:44_bill_reprint_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-45-billwise-sale-gst:api-rw-api-001,report:p2_reports:03_audit:45_billwise_sale_gst,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-47-day-part-daily-sales:api-rw-api-001,report:p2_reports:03_audit:47_day_part_daily_sales,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-03-audit-50-bts-itemwise-report:api-rw-api-001,report:p2_reports:03_audit:50_bts_itemwise_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-01-item-by-source-report:api-rw-api-001,report:p2_reports:04_category_item:01_item_by_source_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-02-item-wise-enterprise-report:api-rw-api-001,report:p2_reports:04_category_item:02_item_wise_enterprise_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-03-sale-by-item-category:api-rw-api-001,report:p2_reports:04_category_item:03_sale_by_item_category,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-04-item-comment-wise-consolidated-rep:api-rw-api-001,report:p2_reports:04_category_item:04_item_comment_wise_consolidated_rep,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-05-itemwise-consolidate:api-rw-api-001,report:p2_reports:04_category_item:05_itemwise_consolidate,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-06-section-category-wise-report:api-rw-api-001,report:p2_reports:04_category_item:06_section_category_wise_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-07-section-tabwise-sales-report:api-rw-api-001,report:p2_reports:04_category_item:07_section_tabwise_sales_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-08-itemwise-contribution:api-rw-api-001,report:p2_reports:04_category_item:08_itemwise_contribution,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-09-menu-mix-report:api-rw-api-001,report:p2_reports:04_category_item:09_menu_mix_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-10-item-incidence-report:api-rw-api-001,report:p2_reports:04_category_item:10_item_incidence_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-11-sessionwise-item-sale:api-rw-api-001,report:p2_reports:04_category_item:11_sessionwise_item_sale,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-12-product-report:api-rw-api-001,report:p2_reports:04_category_item:12_product_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-13-combo-report:api-rw-api-001,report:p2_reports:04_category_item:13_combo_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
edge:api-coverage:report-p2-reports-04-category-item-14-assorted-items-report:api-rw-api-001,report:p2_reports:04_category_item:14_assorted_items_report,api:rw_api_001,api_coverage,candidate API coverage,candidate_not_uat_verified,0.58,"Semantic candidate: bill/KOT line data may reproduce parts of this report, but report calculations and filters are not yet verified."
