page,section,report_name,report_folder,field_order,raw_header_text,normalized_field_name,source_kind,source_evidence,semantic_role,data_type_guess,grain_role,model_candidate,notes
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,11,DiscountNet Amount,discountnet_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,12,TotalTax,totaltax,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,13,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,01_sales_analysis,source_wise_tab_wise_item_analysis,p1_main/01_sales_analysis/23_source_wise_tab_wise_item_analysis,14,Bills,bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,1,CASH,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,2,OTHERS,others,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,3,RAZORPAY,razorpay,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,4,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,5,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,6,TOTAL,total,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,7,DEPLOYMENT,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,8,TIP,tip,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,9,GST@18%,gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,10,GST@5%,gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis,p1_main/02_settlements/01_settlement_analysis,11,SETTLEMENT,settlement,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,1,DEPLOYMENT,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,2,CLUSTER,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,3,FORMAT,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,4,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,5,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,6,CASH,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,7,CREDITCARD,creditcard,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,8,RAZORPAY,razorpay,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,9,TOTALSETTLEMENT,totalsettlement,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,10,GST@18%,gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Settlement Analysis Consolidated,p1_main/02_settlements/02_settlement_analysis_consolidated,11,GST@5%,gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,2,STOREID,storeid,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,3,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,4,CASH,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,5,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,6,RAZORPAY,razorpay,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,7,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup,p1_main/02_settlements/03_daily_payments_breakup,8,OTHERS,others,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,2,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,3,CASH,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,4,CREDITCARD,creditcard,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,5,DEBITCARD,debitcard,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,6,ZOMATO,zomato,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,7,SWIGGY,swiggy,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,8,RAZORPAY,razorpay,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,9,PINELABSPLUTUS,pinelabsplutus,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,10,RAZORPAYWEBSITE,razorpaywebsite,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,11,PINELABSPLUTUSUPI,pinelabsplutusupi,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,12,UPI,upi,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Daily Payments Breakup Consolidated,p1_main/02_settlements/04_daily_payments_breakup_consolidate,13,TOTAL,total,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,1,StoreName,storename,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,2,Date,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,3,BillNumber,billnumber,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,4,Bill Time,bill_time,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,5,BillUser,billuser,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,6,Customer Channel,customer_channel,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,7,Source,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,8,SettlementModeSubtotal,settlementmodesubtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,9,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,10,Net Sale,net_sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,11,GST@18% GST@5%Packaging Charge [CART - SWIGGY],gst_18_gst_5_packaging_charge_cart_swiggy,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,12,RestaurantPackagingCharges,restaurantpackagingcharges,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,13,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,14,ModeName,modename,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,15,TransactionNumber,transactionnumber,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,16,Orderld,orderld,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,17,Tip Amount,tip_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,18,MSR Loyalty,msr_loyalty,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Billwise Settlement Analysis,p1_main/02_settlements/05_billwise_settlement_analysis,19,ElectronicBill,electronicbill,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,1,Date,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,2,BusinessDateDeploymentName,businessdatedeploymentname,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,3,Bill No,bill_no,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,4,Company Name,company_name,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,5,Employee Name,employee_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,6,Employee Code,employee_code,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,7,Amount,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,8,GST@5%GST@18%TotalGSTPaymentStatus,gst_5_gst_18_totalgstpaymentstatus,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,02_settlements,Enterprise BTC Report,p1_main/02_settlements/06_enterprise_btc_report,9,Payment ModeStaff Meal Bill,payment_modestaff_meal_bill,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,2,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,3,ITEMNUMBER,itemnumber,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,4,ITEM NAME,item_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,5,DISCOUNTQTY,discountqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,6,COMPLIMENTARYQTY,complimentaryqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,7,MANUALDISCOUNT(EXPRESS),manualdiscount_express,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,8,PROMODISCOUNT,promodiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Item Wise Discount,p1_main/03_discounts_offers/01_daily_item_wise_discount,9,COMPLIMENTARY,complimentary,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,2,BILLNUMBER,billnumber,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,3,BILL DATE,bill_date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,4,TABTYPE,tabtype,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,5,SOURCE,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,6,QTY,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,7,NETAMOUNT,netamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,8,MANUALDISCOUNT,manualdiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,9,DISCOUNTREMARKS,discountremarks,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,10,PROMODISCOUNT,promodiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,11,PROMOTIONNAME,promotionname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,12,COMPLIMENTARY,complimentary,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,13,TAX,tax,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Daily Discount Billwise,p1_main/03_discounts_offers/02_daily_discount_billwise,14,BILLAMOUNT,billamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,1,BRAND,brand,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,2,FORMAT,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,3,CLUSTER,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,4,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,5,OFFERNAME,offername,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,6,BUDGET,budget,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,7,SUBTOTAL,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,8,DISCOUNTAMOUNT,discountamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,9,NET SALES,net_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,10,TAXES,taxes,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,11,GROSSSALES,grosssales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Budget,p1_main/03_discounts_offers/04_offer_budget,12,BUDGET%,budget,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,2,BUSINESSDATE,businessdate,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,3,TAB NAME,tab_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,4,SOURCE,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,5,BILL NUMBER,bill_number,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,6,BILL DATE,bill_date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,7,CUSTOMERNAME,customername,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,8,CUSTOMERNUMBER,customernumber,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,9,SUBTOTAL,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,10,DISCOUNTAMOUNT,discountamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,11,DISCOUNT%,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,12,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,13,BILLAMOUNT,billamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,14,DISCOUNTREMARKS,discountremarks,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,15,USER,user,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,16,PROMOTIONNAME,promotionname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,17,OFFERCODE,offercode,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount Billwise Analysis,p1_main/03_discounts_offers/05_discount_billwise_analysis,18,SETTLEMENTMODE,settlementmode,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,1,Date,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,2,Outlet,outlet,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,3,OfferName,offername,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,4,OfferCode,offercode,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,5,Count,count,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,6,DiscountAmount,discountamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
