Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-11,2026-02-13,Closed,ING008,Egg,,Protein,Raw Material,,360.0,0.0,360.0,pcs,7.11,2559.6,0,0,2559.6,127.98,2687.58,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-11,,Pending,ING010,Bagel,,Bakery,Raw Material,,0.0,245.0,245.0,pcs,28.47,6975.15,0,0,6975.15,348.76,7323.91,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-13,2026-02-12,Closed,ING011,Tortilla,,Bakery,Raw Material,,425.0,0.0,425.0,pcs,15.71,6676.75,0,0,6676.75,333.84,7010.59,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-12,2026-02-13,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,140.0,0.0,140.0,pcs,71.88,10063.2,0,0,10063.2,1811.38,11874.58,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-13,2026-02-14,Closed,ING028,Lettuce,,Produce,Raw Material,,30.37,0.0,30.37,kg,94.09,2857.51,0,0,2857.51,142.88,3000.39,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-11,2026-02-10,Closed,ING037,Hot Cup,,Packaging,Consumable,,2405.0,0.0,2405.0,pcs,2.87,6902.35,0,0,6902.35,1242.42,8144.77,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260210-OUT002-0044,,,2026-02-10,2026-02-12,2026-02-11,Closed,ING040,Napkin,,Packaging,Consumable,,1595.0,0.0,1595.0,pcs,0.31,494.45,0,0,494.45,89.0,583.45,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260210-OUT003-0045,,,2026-02-10,2026-02-13,2026-02-15,Closed,ING002,Milk,,Dairy,Raw Material,,119.86,0.0,119.86,litre,72.5,8689.85,0,0,8689.85,434.49,9124.34,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260210-OUT003-0045,,,2026-02-10,2026-02-11,2026-02-13,Closed,ING008,Egg,,Protein,Raw Material,,540.0,0.0,540.0,pcs,6.97,3763.8,0,0,3763.8,188.19,3951.99,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260210-OUT003-0045,,,2026-02-10,2026-02-13,2026-02-14,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,210.0,0.0,210.0,pcs,47.49,9972.9,0,0,9972.9,1795.12,11768.02,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260210-OUT003-0045,,,2026-02-10,2026-02-12,2026-02-12,Closed,ING027,Butter,,Dairy,Raw Material,,32.07,0.0,32.07,kg,550.71,17661.27,0,0,17661.27,2119.35,19780.62,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260210-OUT003-0045,,,2026-02-10,2026-02-11,,Cancelled,ING030,Capsicum,,Produce,Raw Material,,0.0,0.0,23.43,kg,83.38,1953.59,0,0,1953.59,97.68,2051.27,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-15,2026-02-16,Closed,ING004,Cream,,Dairy,Raw Material,,17.65,0.0,17.65,litre,218.43,3855.29,0,0,3855.29,192.76,4048.05,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-16,2026-02-16,Closed,ING005,Paneer,,Dairy,Raw Material,,41.98,0.0,41.98,kg,375.14,15748.38,0,0,15748.38,787.41,16535.79,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-14,2026-02-15,Closed,ING006,Cheese,,Dairy,Raw Material,,28.44,0.0,28.44,kg,490.46,13948.68,0,0,13948.68,697.43,14646.11,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-14,2026-02-14,Partially Received,ING010,Bagel,,Bakery,Raw Material,,86.16,33.84,120.0,pcs,28.35,3402.0,0,0,3402.0,170.1,3572.1,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-14,2026-02-13,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,130.0,0.0,130.0,pcs,46.11,5994.3,0,0,5994.3,1078.97,7073.27,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,32.49,0.0,32.49,litre,239.43,7779.08,0,0,7779.08,1400.23,9179.31,
ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-15,2026-02-14,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,462.49,0.0,462.49,kg,12.48,5771.88,0,0,5771.88,288.59,6060.47,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260213-OUT001-0046,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,0.0,430.0,pcs,5.73,2463.9,0,0,2463.9,443.5,2907.4,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-15,2026-02-16,Closed,ING005,Paneer,,Dairy,Raw Material,,40.71,0.0,40.71,kg,353.83,14404.42,0,0,14404.42,720.22,15124.64,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,44.98,7871.5,0,0,7871.5,1416.87,9288.37,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,69.06,0.0,69.06,litre,89.36,6171.2,0,0,6171.2,1110.82,7282.02,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-15,2026-02-14,Closed,ING038,Lid,,Packaging,Consumable,,2130.0,0.0,2130.0,pcs,1.13,2406.9,0,0,2406.9,433.24,2840.14,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Partially Received,ING040,Napkin,,Packaging,Consumable,,1829.86,1520.14,3350.0,pcs,0.34,1139.0,0,0,1139.0,205.02,1344.02,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260213-OUT002-0047,,,2026-02-13,2026-02-14,2026-02-14,Closed,ING042,Sandwich Box,,Packaging,Consumable,,620.0,0.0,620.0,pcs,6.62,4104.4,0,0,4104.4,738.79,4843.19,
ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,15.77,0.0,15.77,kg,956.67,15086.69,0,0,15086.69,754.33,15841.02,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING006,Cheese,,Dairy,Raw Material,,31.58,0.0,31.58,kg,518.95,16388.44,0,0,16388.44,819.42,17207.86,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,220.0,0.0,220.0,pcs,14.71,3236.2,0,0,3236.2,161.81,3398.01,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-15,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,125.0,0.0,125.0,pcs,47.73,5966.25,0,0,5966.25,1073.92,7040.17,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-14,2026-02-15,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,35.55,0.0,35.55,litre,269.07,9565.44,0,0,9565.44,1721.78,11287.22,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-15,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,41.82,0.0,41.82,litre,249.32,10426.56,0,0,10426.56,1876.78,12303.34,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-15,2026-02-17,Closed,ING023,Lemon,,Produce,Raw Material,,28.69,0.0,28.69,kg,110.72,3176.56,0,0,3176.56,158.83,3335.39,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260213-OUT003-0048,,,2026-02-13,2026-02-16,2026-02-17,Closed,ING037,Hot Cup,,Packaging,Consumable,,1875.0,0.0,1875.0,pcs,2.87,5381.25,0,0,5381.25,968.63,6349.88,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING011,Tortilla,,Bakery,Raw Material,,290.0,0.0,290.0,pcs,14.75,4277.5,0,0,4277.5,213.88,4491.38,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-21,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,28.33,0.0,28.33,litre,91.09,2580.58,0,0,2580.58,464.5,3045.08,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-17,2026-02-17,Closed,ING027,Butter,,Dairy,Raw Material,,27.68,0.0,27.68,kg,525.43,14543.9,0,0,14543.9,1745.27,16289.17,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING031,Tomato,,Produce,Raw Material,,76.6,0.0,76.6,kg,51.61,3953.33,0,0,3953.33,197.67,4151.0,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,21.32,0.0,21.32,kg,308.98,6587.45,0,0,6587.45,1185.74,7773.19,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260216-OUT001-0049,,,2026-02-16,2026-02-18,2026-02-18,Closed,ING042,Sandwich Box,,Packaging,Consumable,,425.0,0.0,425.0,pcs,6.7,2847.5,0,0,2847.5,512.55,3360.05,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-18,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.07,0.0,16.07,kg,1010.79,16243.4,0,0,16243.4,812.17,17055.57,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING008,Egg,,Protein,Raw Material,,270.0,0.0,270.0,pcs,6.97,1881.9,0,0,1881.9,94.09,1975.99,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-17,2026-02-18,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,70.75,12381.25,0,0,12381.25,2228.62,14609.87,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,71.91,0.0,71.91,litre,88.26,6346.78,0,0,6346.78,1142.42,7489.2,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-17,2026-02-19,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,27.26,0.0,27.26,kg,446.66,12175.95,0,0,12175.95,2191.67,14367.62,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-18,2026-02-21,Closed,ING030,Capsicum,,Produce,Raw Material,,34.57,0.0,34.57,kg,83.61,2890.4,0,0,2890.4,144.52,3034.92,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260216-OUT002-0050,,,2026-02-16,2026-02-19,2026-02-19,Closed,ING036,Cold Cup,,Packaging,Consumable,,1515.0,0.0,1515.0,pcs,3.24,4908.6,0,0,4908.6,883.55,5792.15,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-20,Partially Received,ING004,Cream,,Dairy,Raw Material,,17.34,3.94,21.28,litre,209.13,4450.29,0,0,4450.29,222.51,4672.8,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-19,Closed,ING006,Cheese,,Dairy,Raw Material,,28.82,0.0,28.82,kg,473.84,13656.07,0,0,13656.07,682.81,14338.88,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-17,Closed,ING009,Bread,,Bakery,Raw Material,,485.0,0.0,485.0,pcs,12.06,5849.1,0,0,5849.1,292.45,6141.55,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-17,2026-02-18,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,47.3,0.0,47.3,litre,96.17,4548.84,0,0,4548.84,818.79,5367.63,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-18,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.96,0.0,15.96,litre,409.78,6540.09,0,0,6540.09,1177.22,7717.31,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-20,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,31.88,0.0,31.88,kg,327.24,10432.41,0,0,10432.41,1877.83,12310.24,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260216-OUT003-0051,,,2026-02-16,2026-02-18,2026-02-19,Closed,ING038,Lid,,Packaging,Consumable,,1720.0,0.0,1720.0,pcs,1.12,1926.4,0,0,1926.4,346.75,2273.15,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING004,Cream,,Dairy,Raw Material,,34.94,0.0,34.94,litre,218.09,7620.06,0,0,7620.06,381.0,8001.06,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING007,Chicken,,Protein,Raw Material,,28.39,0.0,28.39,kg,321.49,9127.1,0,0,9127.1,456.36,9583.46,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-22,2026-02-22,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,38.03,0.0,38.03,litre,91.14,3466.05,0,0,3466.05,623.89,4089.94,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-21,2026-02-24,Closed,ING026,Banana,,Produce,Raw Material,,79.15,0.0,79.15,kg,71.68,5673.47,0,0,5673.47,283.67,5957.14,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260219-OUT001-0052,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING042,Sandwich Box,,Packaging,Consumable,,635.0,0.0,635.0,pcs,6.58,4178.3,0,0,4178.3,752.09,4930.39,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-20,Partially Received,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,9.44,8.57,18.01,kg,956.53,17227.11,0,0,17227.11,861.35,18088.46,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-22,Closed,ING002,Milk,,Dairy,Raw Material,,189.7,0.0,189.7,litre,72.65,13781.7,0,0,13781.7,689.09,14470.79,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-23,Closed,ING004,Cream,,Dairy,Raw Material,,47.01,0.0,47.01,litre,214.17,10068.13,0,0,10068.13,503.41,10571.54,
ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-22,2026-02-22,Partially Received,ING022,Ice,,Beverage Inputs,Raw Material,,254.62,264.17,518.79,kg,12.03,6241.04,0,0,6241.04,312.05,6553.09,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-22,Partially Received,ING023,Lemon,,Produce,Raw Material,,23.23,7.83,31.06,kg,106.18,3297.95,0,0,3297.95,164.9,3462.85,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260219-OUT002-0053,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,0.0,430.0,pcs,5.71,2455.3,0,0,2455.3,441.95,2897.25,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING002,Milk,,Dairy,Raw Material,,113.57,0.0,113.57,litre,77.05,8750.57,0,0,8750.57,437.53,9188.1,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-23,Partially Received,ING003,Oat Milk,,Dairy Alternative,Raw Material,,23.63,19.27,42.9,litre,184.38,7909.9,0,0,7909.9,395.5,8305.4,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-20,2026-02-20,Closed,ING005,Paneer,,Dairy,Raw Material,,43.78,0.0,43.78,kg,375.0,16417.5,0,0,16417.5,820.88,17238.38,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,190.0,0.0,190.0,pcs,44.92,8534.8,0,0,8534.8,426.74,8961.54,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-21,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,165.0,0.0,165.0,pcs,35.48,5854.2,0,0,5854.2,1053.76,6907.96,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-22,2026-02-22,Partially Received,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,23.6,5.42,29.02,litre,263.82,7656.06,0,0,7656.06,1378.09,9034.15,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-21,2026-02-21,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,24.07,0.0,24.07,kg,646.26,15555.48,0,0,15555.48,777.77,16333.25,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260219-OUT003-0054,,,2026-02-19,2026-02-20,2026-02-22,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.45,0.0,17.45,kg,318.13,5551.37,0,0,5551.37,999.25,6550.62,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-23,2026-02-25,Partially Received,ING005,Paneer,,Dairy,Raw Material,,13.48,9.05,22.53,kg,373.49,8414.73,0,0,8414.73,420.73,8835.46,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-25,2026-02-27,Closed,ING006,Cheese,,Dairy,Raw Material,,15.98,0.0,15.98,kg,475.71,7601.85,0,0,7601.85,380.09,7981.94,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-25,2026-02-24,Closed,ING010,Bagel,,Bakery,Raw Material,,215.0,0.0,215.0,pcs,29.86,6419.9,0,0,6419.9,321.0,6740.9,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-25,2026-02-26,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,255.0,0.0,255.0,pcs,35.77,9121.35,0,0,9121.35,1641.84,10763.19,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-24,2026-02-24,Partially Received,ING027,Butter,,Dairy,Raw Material,,12.98,15.68,28.66,kg,521.81,14955.07,0,0,14955.07,1794.61,16749.68,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-23,2026-02-22,Closed,ING040,Napkin,,Packaging,Consumable,,1415.0,0.0,1415.0,pcs,0.32,452.8,0,0,452.8,81.5,534.3,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260222-OUT001-0055,,,2026-02-22,2026-02-23,2026-02-22,Closed,ING042,Sandwich Box,,Packaging,Consumable,,665.0,0.0,665.0,pcs,6.72,4468.8,0,0,4468.8,804.38,5273.18,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,,Pending,ING010,Bagel,,Bakery,Raw Material,,0.0,210.0,210.0,pcs,28.25,5932.5,0,0,5932.5,296.62,6229.12,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,,Cancelled,ING011,Tortilla,,Bakery,Raw Material,,0.0,0.0,255.0,pcs,15.48,3947.4,0,0,3947.4,197.37,4144.77,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,2026-02-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,135.0,0.0,135.0,pcs,42.46,5732.1,0,0,5732.1,286.61,6018.71,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-27,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.04,0.0,25.04,litre,243.72,6102.75,0,0,6102.75,1098.49,7201.24,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-27,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.97,0.0,15.97,litre,379.42,6059.34,0,0,6059.34,1090.68,7150.02,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,2026-02-25,Closed,ING030,Capsicum,,Produce,Raw Material,,22.67,0.0,22.67,kg,80.61,1827.43,0,0,1827.43,91.37,1918.8,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-26,Partially Received,ING038,Lid,,Packaging,Consumable,,794.38,480.62,1275.0,pcs,1.15,1466.25,0,0,1466.25,263.93,1730.18,
ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-24,2026-02-24,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.3,0.0,11.3,kg,1008.31,11393.9,0,0,11393.9,569.7,11963.6,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-24,2026-02-26,Closed,ING008,Egg,,Protein,Raw Material,,225.0,0.0,225.0,pcs,7.34,1651.5,0,0,1651.5,82.58,1734.08,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-24,2026-02-24,Closed,ING010,Bagel,,Bakery,Raw Material,,215.0,0.0,215.0,pcs,29.18,6273.7,0,0,6273.7,313.69,6587.39,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-25,2026-02-24,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,44.86,0.0,44.86,litre,264.5,11865.47,0,0,11865.47,2135.78,14001.25,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-24,2026-02-24,Partially Received,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.2,7.08,23.28,kg,631.86,14709.7,0,0,14709.7,735.49,15445.19,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260222-OUT003-0057,,,2026-02-22,2026-02-25,2026-02-26,Closed,ING040,Napkin,,Packaging,Consumable,,1670.0,0.0,1670.0,pcs,0.31,517.7,0,0,517.7,93.19,610.89,
ABNAH Cafe Connaught Place,Main Store,BeanCraft Roasters Delhi,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-27,2026-02-26,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,7.21,0.0,7.21,kg,989.38,7133.43,0,0,7133.43,356.67,7490.1,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-28,2026-02-27,Partially Received,ING009,Bread,,Bakery,Raw Material,,171.92,163.08,335.0,pcs,12.62,4227.7,0,0,4227.7,211.38,4439.08,
