source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,stock_date,generation_date,generation_time,item_code,item_name,super_category_code,super_category_name,category_code,category_name,unit_name,average_price,gk2_main_store_qty,total_qty,total_amt
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING003,Oat Milk,SUP-RAW,Raw Material,CAT-DAI,Dairy Alternative,litre,188.7,33.6401,33.6401,6347.89
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING004,Cream,SUP-RAW,Raw Material,CAT-DAI,Dairy,litre,216.65,191.924,191.924,41580.33
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING005,Paneer,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,380.57,308.9591,308.9591,117580.56
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING006,Cheese,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,497.73,81.5611,81.5611,40595.41
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING007,Chicken,SUP-RAW,Raw Material,CAT-PRO,Protein,kg,348.94,245.9981,245.9981,85838.58
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING008,Egg,SUP-RAW,Raw Material,CAT-PRO,Protein,pcs,7.29,2235.026,2235.026,16293.34
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING009,Bread,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,11.94,2228.9567,2228.9567,26613.74
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING010,Bagel,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,29.05,957.912,957.912,27827.34
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING011,Tortilla,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,15.37,1795.034,1795.034,27589.67
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING012,Croissant Base,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,45.16,701.2197,701.2197,31667.08
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING013,Brownie Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,33.96,633.863,633.863,21525.99
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING014,Cake Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,46.92,22.1799,22.1799,1040.68
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING015,Cheesecake Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,76.45,568.619,568.619,43470.92
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING016,Chocolate Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,262.52,143.5887,143.5887,37694.91
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING017,Caramel Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,259.5,104.6498,104.6498,27156.62
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING018,Vanilla Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,240.69,189.5327,189.5327,45618.63
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING019,Sugar Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,91.3,206.684,206.684,18870.25
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING020,Tea Leaves,SUP-RAW,Raw Material,CAT-TEA,Tea Inputs,kg,641.05,57.9244,57.9244,37132.44
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING021,Matcha Powder,SUP-RAW,Raw Material,CAT-TEA,Tea Inputs,kg,2193.0,33.17,33.17,72741.81
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING022,Ice,SUP-RAW,Raw Material,CAT-BEV,Beverage Inputs,kg,11.78,1285.1561,1285.1561,15139.14
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING023,Lemon,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,116.6,62.4585,62.4585,7282.66
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING024,Hibiscus Concentrate,SUP-RAW,Raw Material,CAT-BEV,Beverage Inputs,litre,397.8,85.3096,85.3096,33936.16
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING025,Mixed Berry Pulp,SUP-RAW,Raw Material,CAT-FRU,Fruit Inputs,kg,431.36,258.9617,258.9617,111705.72
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING026,Banana,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,76.87,313.4895,313.4895,24097.94
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING027,Butter,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,543.4,42.3287,42.3287,23001.42
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING028,Lettuce,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,100.7,38.3178,38.3178,3858.6
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING029,Onion,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,0.0,41.1584,41.1584,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING030,Capsicum,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,0.0,239.4156,239.4156,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING031,Tomato,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,0.0,36.8572,36.8572,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING032,Pesto Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,347.18,44.4767,44.4767,15441.42
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING033,Chipotle Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,297.12,87.1613,87.1613,25897.37
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING034,Salsa,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,197.9,59.5256,59.5256,11780.12
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING035,Aioli,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,316.2,16.3715,16.3715,5176.67
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING036,Cold Cup,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,3.31,10180.5458,10180.5458,33697.61
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING037,Hot Cup,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,2.95,12775.6376,12775.6376,37688.13
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING038,Lid,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,1.12,2402.6989,2402.6989,2691.02
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING039,Straw,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,0.58,2903.9846,2903.9846,1684.31
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING040,Napkin,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,0.32,3847.9257,3847.9257,1231.34
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING041,Dessert Box,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,5.24,2033.0957,2033.0957,10653.42
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING042,Sandwich Box,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,6.75,2525.3571,2525.3571,17046.16
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,2026-03-31,2026-03-31,23:59:00,ING043,Wrap Packaging,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,6.08,3523.787,3523.787,21424.62
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING001,Coffee Beans,SUP-RAW,Raw Material,CAT-COF,Coffee Inputs,kg,1004.16,0.6834,0.6834,686.24
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING002,Milk,SUP-RAW,Raw Material,CAT-DAI,Dairy,litre,77.44,13.0332,13.0332,1009.29
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING003,Oat Milk,SUP-RAW,Raw Material,CAT-DAI,Dairy Alternative,litre,185.54,98.3807,98.3807,18253.56
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING004,Cream,SUP-RAW,Raw Material,CAT-DAI,Dairy,litre,212.58,-2.0,-2.0,-425.16
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING005,Paneer,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,387.46,285.001,285.001,110426.49
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING006,Cheese,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,501.64,232.168,232.168,116464.76
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING007,Chicken,SUP-RAW,Raw Material,CAT-PRO,Protein,kg,352.76,176.7095,176.7095,62336.04
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING008,Egg,SUP-RAW,Raw Material,CAT-PRO,Protein,pcs,7.24,1251.0,1251.0,9057.24
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING009,Bread,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,12.55,1828.4229,1828.4229,22946.71
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING010,Bagel,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,28.7,400.879,400.879,11505.23
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING011,Tortilla,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,14.9,998.985,998.985,14884.88
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING012,Croissant Base,SUP-RAW,Raw Material,CAT-BAK,Bakery,pcs,41.92,680.606,680.606,28531.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING013,Brownie Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,35.6,503.659,503.659,17930.26
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING014,Cake Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,48.67,503.0177,503.0177,24481.87
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING015,Cheesecake Base,SUP-RAW,Raw Material,CAT-DES,Dessert Inputs,pcs,76.03,475.13,475.13,36124.13
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING016,Chocolate Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,0.0,113.9159,113.9159,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING017,Caramel Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,255.07,67.7383,67.7383,17278.01
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING018,Vanilla Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,0.0,144.7088,144.7088,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING019,Sugar Syrup,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,litre,96.21,39.8887,39.8887,3837.69
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING020,Tea Leaves,SUP-RAW,Raw Material,CAT-TEA,Tea Inputs,kg,655.94,109.2554,109.2554,71664.99
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING021,Matcha Powder,SUP-RAW,Raw Material,CAT-TEA,Tea Inputs,kg,2193.0,6.016,6.016,13193.09
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING022,Ice,SUP-RAW,Raw Material,CAT-BEV,Beverage Inputs,kg,12.85,1165.9379,1165.9379,14982.3
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING023,Lemon,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,116.6,42.2379,42.2379,4924.94
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING024,Hibiscus Concentrate,SUP-RAW,Raw Material,CAT-BEV,Beverage Inputs,litre,404.52,52.1499,52.1499,21095.68
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING025,Mixed Berry Pulp,SUP-RAW,Raw Material,CAT-FRU,Fruit Inputs,kg,447.05,28.3783,28.3783,12686.52
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING026,Banana,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,76.37,441.389,441.389,33708.88
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING027,Butter,SUP-RAW,Raw Material,CAT-DAI,Dairy,kg,558.01,181.2966,181.2966,101165.32
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING028,Lettuce,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,100.7,54.2096,54.2096,5458.91
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING029,Onion,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,45.81,177.9044,177.9044,8149.8
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING030,Capsicum,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,89.04,23.2149,23.2149,2067.05
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING031,Tomato,SUP-RAW,Raw Material,CAT-PRO,Produce,kg,57.24,258.5985,258.5985,14802.18
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING032,Pesto Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,339.28,145.5474,145.5474,49381.32
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING033,Chipotle Sauce,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,281.95,71.0825,71.0825,20041.71
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING034,Salsa,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,205.35,67.2986,67.2986,13819.77
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING035,Aioli,SUP-RAW,Raw Material,CAT-SYR,Syrups & Sauces,kg,320.61,118.997,118.997,38151.63
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING036,Cold Cup,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,3.25,3714.9593,3714.9593,12073.62
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING037,Hot Cup,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,2.92,6553.1762,6553.1762,19135.27
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING038,Lid,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,0.0,2517.9849,2517.9849,0.0
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING039,Straw,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,0.58,3383.1913,3383.1913,1962.25
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING040,Napkin,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,0.33,8998.6349,8998.6349,2969.55
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING041,Dessert Box,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,5.22,1099.8388,1099.8388,5741.16
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING042,Sandwich Box,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,6.62,2949.36,2949.36,19524.76
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ABNAH Cafe Saket Premium,2026-03-31,2026-03-31,23:59:00,ING043,Wrap Packaging,SUP-CON,Consumable,CAT-PAC,Packaging,pcs,6.03,4074.346,4074.346,24568.31
