source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,item_code,item_name,company_name,deployment_name,transaction_date,invoice_date,po_date,po_number,transaction_number,vendor_code,vendor_name,invoice_number,batch_number,category_code,category_name,super_category_code,super_category_name,po_qty,po_unit,po_unit_price,po_amount,po_comment,purchase_qty,purchase_unit,purchase_unit_price,purchase_amount,discount_amt,cgst_tax_amt,sgst_tax_amt,igst_tax_amt,other_tax_amt,total_amt
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING005,Paneer,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260315-00440,VEND002,FreshDairy Foods NCR,INV-2603-00440,,CAT-DAI,Dairy,SUP-RAW,Raw Material,32.89,kg,389.15,12799.14,,32.89,kg,389.15,12799.14,0.0,319.98,319.98,0,0,13439.1
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING007,Chicken,,ABNAH Cafe Connaught Place,2026-03-13,2026-03-13,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260313-00441,VEND007,NorthStar Poultry,INV-2603-00441,,CAT-PRO,Protein,SUP-RAW,Raw Material,26.9,kg,347.6,9350.44,,13.84,kg,347.6,4810.78,0.0,120.27,120.27,0,0,5051.32
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING012,Croissant Base,,ABNAH Cafe Connaught Place,2026-03-11,2026-03-11,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260311-00442,VEND003,Delhi Bakery Supply Co,INV-2603-00442,,CAT-BAK,Bakery,SUP-RAW,Raw Material,245.0,pcs,42.73,10468.85,,125.62,pcs,42.73,5367.74,0.0,134.19,134.2,0,0,5636.13
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-10,2026-03-10,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260310-00443,VEND003,Delhi Bakery Supply Co,INV-2603-00443,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,130.0,pcs,70.51,9166.3,,130.0,pcs,70.51,9166.3,0.0,824.97,824.96,0,0,10816.23
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING017,Caramel Syrup,,ABNAH Cafe Connaught Place,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260312-00444,VEND012,SweetBase Foods,INV-2603-00444,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,39.01,litre,264.55,10216.9,,39.01,litre,264.55,10320.1,0.0,928.81,928.81,0,0,12177.72
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING027,Butter,,ABNAH Cafe Connaught Place,2026-03-11,2026-03-11,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260311-00445,VEND002,FreshDairy Foods NCR,INV-2603-00445,,CAT-DAI,Dairy,SUP-RAW,Raw Material,18.13,kg,526.82,9551.25,,18.13,kg,526.82,9551.25,0.0,573.08,573.07,0,0,10697.4
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-14,2026-03-14,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260314-00446,VEND004,PackPro Disposables,INV-2603-00446,,CAT-PAC,Packaging,SUP-CON,Consumable,995.0,pcs,1.14,1134.3,,995.0,pcs,1.14,1134.3,0.0,102.08,102.09,0,0,1338.47
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-03-13,2026-03-13,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260313-00447,VEND001,BeanCraft Roasters Delhi,INV-2603-00447,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,8.14,kg,983.11,8002.52,,6.65,kg,983.11,6537.68,0.0,163.44,163.44,0,0,6864.56
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING006,Cheese,,ABNAH Cafe Hauz Khas,2026-03-14,2026-03-14,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260314-00448,VEND002,FreshDairy Foods NCR,INV-2603-00448,,CAT-DAI,Dairy,SUP-RAW,Raw Material,17.67,kg,496.75,8777.57,,17.67,kg,496.75,8777.57,0.0,219.44,219.44,0,0,9216.45
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Hauz Khas,2026-03-13,2026-03-13,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260313-00449,VEND003,Delhi Bakery Supply Co,INV-2603-00449,,CAT-BAK,Bakery,SUP-RAW,Raw Material,325.0,pcs,11.86,3854.5,,325.0,pcs,11.86,3854.5,0.0,96.36,96.36,0,0,4047.22
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING013,Brownie Base,,ABNAH Cafe Hauz Khas,2026-03-14,2026-03-14,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260314-00450,VEND008,ChocoCraft Ingredients,INV-2603-00450,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,310.0,pcs,34.17,10592.7,,310.0,pcs,34.17,10592.7,0.0,953.35,953.34,0,0,12499.39
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING020,Tea Leaves,,ABNAH Cafe Hauz Khas,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260312-00451,VEND011,TeaLeaf Traders NCR,INV-2603-00451,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,18.73,kg,637.05,11931.95,,18.73,kg,637.05,11931.95,119.32,295.31,295.32,0,0,12403.26
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING041,Dessert Box,,ABNAH Cafe Hauz Khas,2026-03-13,2026-03-13,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260313-00452,VEND004,PackPro Disposables,INV-2603-00452,,CAT-PAC,Packaging,SUP-CON,Consumable,510.0,pcs,5.3,2703.0,,260.73,pcs,5.3,1381.87,0.0,124.37,124.37,0,0,1630.61
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING043,Wrap Packaging,,ABNAH Cafe Hauz Khas,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT002-0074,GRN-OUT002-260312-00453,VEND004,PackPro Disposables,INV-2603-00453,,CAT-PAC,Packaging,SUP-CON,Consumable,530.0,pcs,6.12,3243.6,,530.0,pcs,6.12,3243.6,0.0,291.93,291.92,0,0,3827.45
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING003,Oat Milk,,ABNAH Cafe Saket Premium,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT003-0075,GRN-OUT003-260312-00454,VEND002,FreshDairy Foods NCR,INV-2603-00454,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,20.05,litre,196.99,3949.65,,20.05,litre,196.99,3949.65,0.0,98.74,98.74,0,0,4147.13
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING020,Tea Leaves,,ABNAH Cafe Saket Premium,2026-03-11,2026-03-11,2026-03-10,PO-20260310-OUT003-0075,GRN-OUT003-260311-00455,VEND011,TeaLeaf Traders NCR,INV-2603-00455,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,14.03,kg,655.94,9110.81,,14.03,kg,655.94,9202.84,0.0,230.07,230.07,0,0,9662.98
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING026,Banana,,ABNAH Cafe Saket Premium,2026-03-14,2026-03-14,2026-03-10,PO-20260310-OUT003-0075,GRN-OUT003-260314-00456,VEND005,GreenLeaf Produce Delhi,INV-2603-00456,,CAT-PRO,Produce,SUP-RAW,Raw Material,68.16,kg,75.77,5164.48,,68.16,kg,75.77,5164.48,51.64,127.82,127.82,0,0,5368.48
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Saket Premium,2026-03-10,2026-03-10,2026-03-10,PO-20260310-OUT003-0075,GRN-OUT003-260310-00457,VEND004,PackPro Disposables,INV-2603-00457,,CAT-PAC,Packaging,SUP-CON,Consumable,1115.0,pcs,2.99,3333.85,,1115.0,pcs,2.99,3333.85,0.0,300.05,300.04,0,0,3933.94
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING043,Wrap Packaging,,ABNAH Cafe Saket Premium,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT003-0075,GRN-OUT003-260312-00458,VEND004,PackPro Disposables,INV-2603-00458,,CAT-PAC,Packaging,SUP-CON,Consumable,540.0,pcs,6.14,3315.6,,540.0,pcs,6.14,3315.6,0.0,298.4,298.41,0,0,3912.41
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING006,Cheese,,ABNAH Cafe Connaught Place,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260316-00459,VEND002,FreshDairy Foods NCR,INV-2603-00459,,CAT-DAI,Dairy,SUP-RAW,Raw Material,24.18,kg,494.73,11962.57,,24.18,kg,494.73,11962.57,0.0,299.06,299.07,0,0,12560.7
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING007,Chicken,,ABNAH Cafe Connaught Place,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260316-00460,VEND007,NorthStar Poultry,INV-2603-00460,,CAT-PRO,Protein,SUP-RAW,Raw Material,51.13,kg,351.65,17979.86,,51.13,kg,351.65,17979.86,0.0,449.5,449.49,0,0,18878.85
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00461,VEND003,Delhi Bakery Supply Co,INV-2603-00461,,CAT-BAK,Bakery,SUP-RAW,Raw Material,325.0,pcs,14.9,4842.5,,325.0,pcs,14.9,4842.5,48.43,119.85,119.85,0,0,5033.77
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-03-13,2026-03-13,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260313-00462,VEND003,Delhi Bakery Supply Co,INV-2603-00462,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,48.63,8510.25,,175.0,pcs,48.63,8510.25,0.0,765.92,765.93,0,0,10042.1
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00463,VEND003,Delhi Bakery Supply Co,INV-2603-00463,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,85.0,pcs,72.57,6168.45,,85.0,pcs,72.57,6168.45,0.0,555.16,555.16,0,0,7278.77
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING019,Sugar Syrup,,ABNAH Cafe Connaught Place,2026-03-17,2026-03-17,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260317-00464,VEND012,SweetBase Foods,INV-2603-00464,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,36.71,litre,96.89,3556.83,,36.71,litre,96.89,3556.83,0.0,320.12,320.11,0,0,4197.06
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING028,Lettuce,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00465,VEND005,GreenLeaf Produce Delhi,INV-2603-00465,,CAT-PRO,Produce,SUP-RAW,Raw Material,29.99,kg,100.23,3005.9,,29.99,kg,100.23,3005.9,0.0,75.14,75.15,0,0,3156.19
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-14,2026-03-14,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260314-00466,VEND004,PackPro Disposables,INV-2603-00466,,CAT-PAC,Packaging,SUP-CON,Consumable,775.0,pcs,0.59,457.25,,775.0,pcs,0.59,457.25,0.0,41.16,41.15,0,0,539.56
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT002-0077,GRN-OUT002-260315-00467,VEND002,FreshDairy Foods NCR,INV-2603-00467,,CAT-DAI,Dairy,SUP-RAW,Raw Material,23.67,kg,364.13,8618.96,,11.59,kg,364.13,4220.27,0.0,105.5,105.51,0,0,4431.28
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING006,Cheese,,ABNAH Cafe Hauz Khas,2026-03-14,2026-03-14,2026-03-13,PO-20260313-OUT002-0077,GRN-OUT002-260314-00468,VEND002,FreshDairy Foods NCR,INV-2603-00468,,CAT-DAI,Dairy,SUP-RAW,Raw Material,17.6,kg,487.99,8588.62,,17.6,kg,487.99,8588.62,0.0,214.72,214.71,0,0,9018.05
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Hauz Khas,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT002-0077,GRN-OUT002-260316-00469,VEND003,Delhi Bakery Supply Co,INV-2603-00469,,CAT-BAK,Bakery,SUP-RAW,Raw Material,600.0,pcs,11.85,7110.0,,600.0,pcs,11.85,7110.0,0.0,177.75,177.75,0,0,7465.5
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT002-0077,GRN-OUT002-260315-00470,VEND004,PackPro Disposables,INV-2603-00470,,CAT-PAC,Packaging,SUP-CON,Consumable,1975.0,pcs,2.98,5885.5,,1975.0,pcs,2.98,5885.5,0.0,529.7,529.69,0,0,6944.89
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-03-14,2026-03-14,2026-03-13,PO-20260313-OUT002-0077,GRN-OUT002-260314-00471,VEND004,PackPro Disposables,INV-2603-00471,,CAT-PAC,Packaging,SUP-CON,Consumable,435.0,pcs,6.63,2884.05,,214.75,pcs,6.63,1423.79,0.0,128.14,128.14,0,0,1680.07
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING003,Oat Milk,,ABNAH Cafe Saket Premium,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260315-00472,VEND002,FreshDairy Foods NCR,INV-2603-00472,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,42.33,litre,182.02,7704.91,,42.33,litre,182.02,7704.91,0.0,192.62,192.63,0,0,8090.16
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Saket Premium,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260315-00473,VEND003,Delhi Bakery Supply Co,INV-2603-00473,,CAT-BAK,Bakery,SUP-RAW,Raw Material,495.0,pcs,11.93,5905.35,,280.49,pcs,11.93,3346.25,0.0,83.66,83.65,0,0,3513.56
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING017,Caramel Syrup,,ABNAH Cafe Saket Premium,2026-03-17,2026-03-17,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260317-00474,VEND012,SweetBase Foods,INV-2603-00474,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,19.79,litre,255.07,5047.84,,19.79,litre,255.07,5047.84,0.0,454.31,454.3,0,0,5956.45
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING024,Hibiscus Concentrate,,ABNAH Cafe Saket Premium,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260315-00475,VEND012,SweetBase Foods,INV-2603-00475,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,16.16,litre,404.52,6537.04,,16.16,litre,404.52,6537.04,0.0,588.34,588.33,0,0,7713.71
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING027,Butter,,ABNAH Cafe Saket Premium,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260316-00476,VEND002,FreshDairy Foods NCR,INV-2603-00476,,CAT-DAI,Dairy,SUP-RAW,Raw Material,14.14,kg,556.69,7871.6,,14.14,kg,556.69,7871.6,0.0,472.3,472.29,0,0,8816.19
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING035,Aioli,,ABNAH Cafe Saket Premium,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260315-00477,VEND006,SpiceRoot Foods,INV-2603-00477,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,17.17,kg,313.19,5377.47,,17.17,kg,313.19,5377.47,0.0,483.97,483.97,0,0,6345.41
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING040,Napkin,,ABNAH Cafe Saket Premium,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260315-00478,VEND004,PackPro Disposables,INV-2603-00478,,CAT-PAC,Packaging,SUP-CON,Consumable,2210.0,pcs,0.33,729.3,,2210.0,pcs,0.33,729.3,0.0,65.64,65.63,0,0,860.57
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING043,Wrap Packaging,,ABNAH Cafe Saket Premium,2026-03-14,2026-03-14,2026-03-13,PO-20260313-OUT003-0078,GRN-OUT003-260314-00479,VEND004,PackPro Disposables,INV-2603-00479,,CAT-PAC,Packaging,SUP-CON,Consumable,395.0,pcs,5.96,2354.2,,395.0,pcs,5.96,2354.2,0.0,211.88,211.88,0,0,2777.96
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING021,Matcha Powder,,ABNAH Cafe Connaught Place,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260319-00480,VEND011,TeaLeaf Traders NCR,INV-2603-00480,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,8.86,kg,2192.22,19423.07,,8.86,kg,2192.22,19423.07,0.0,1748.08,1748.07,0,0,22919.22
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING025,Mixed Berry Pulp,,ABNAH Cafe Connaught Place,2026-03-18,2026-03-18,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260318-00481,VEND009,FrozenBerry Traders,INV-2603-00481,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,31.64,kg,419.14,13261.59,,19.93,kg,419.14,8353.46,0.0,751.81,751.81,0,0,9857.08
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING035,Aioli,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260320-00482,VEND006,SpiceRoot Foods,INV-2603-00482,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,25.25,kg,330.94,8356.24,,25.25,kg,330.94,8356.24,0.0,752.06,752.06,0,0,9860.36
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-18,2026-03-18,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260318-00483,VEND004,PackPro Disposables,INV-2603-00483,,CAT-PAC,Packaging,SUP-CON,Consumable,2105.0,pcs,1.12,2357.6,,951.22,pcs,1.12,1065.37,0.0,95.89,95.88,0,0,1257.14
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-17,2026-03-17,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260317-00484,VEND004,PackPro Disposables,INV-2603-00484,,CAT-PAC,Packaging,SUP-CON,Consumable,1445.0,pcs,0.57,823.65,,1445.0,pcs,0.57,823.65,0.0,74.13,74.13,0,0,971.91
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260319-00485,VEND004,PackPro Disposables,INV-2603-00485,,CAT-PAC,Packaging,SUP-CON,Consumable,610.0,pcs,6.68,4074.8,,610.0,pcs,6.68,4074.8,0.0,366.73,366.73,0,0,4808.26
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING008,Egg,,ABNAH Cafe Hauz Khas,2026-03-20,2026-03-20,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260320-00486,VEND007,NorthStar Poultry,INV-2603-00486,,CAT-PRO,Protein,SUP-RAW,Raw Material,460.0,pcs,7.43,3417.8,,247.34,pcs,7.43,1837.74,0.0,45.95,45.94,0,0,1929.63
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING017,Caramel Syrup,,ABNAH Cafe Hauz Khas,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260319-00487,VEND012,SweetBase Foods,INV-2603-00487,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,21.54,litre,252.5,5438.85,,21.54,litre,252.5,5438.85,0.0,489.5,489.49,0,0,6417.84
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING020,Tea Leaves,,ABNAH Cafe Hauz Khas,2026-03-18,2026-03-18,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260318-00488,VEND011,TeaLeaf Traders NCR,INV-2603-00488,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,16.43,kg,651.33,10701.35,,16.43,kg,651.33,10701.35,107.01,264.86,264.86,0,0,11124.06
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING025,Mixed Berry Pulp,,ABNAH Cafe Hauz Khas,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260319-00489,VEND009,FrozenBerry Traders,INV-2603-00489,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,22.29,kg,427.54,9529.87,,22.29,kg,427.54,9529.87,0.0,857.69,857.69,0,0,11245.25
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING026,Banana,,ABNAH Cafe Hauz Khas,2026-03-20,2026-03-20,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260320-00490,VEND005,GreenLeaf Produce Delhi,INV-2603-00490,,CAT-PRO,Produce,SUP-RAW,Raw Material,64.8,kg,77.2,5002.56,,36.34,kg,77.2,2805.45,0.0,70.14,70.13,0,0,2945.72
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT002-0080,GRN-OUT002-260319-00491,VEND004,PackPro Disposables,INV-2603-00491,,CAT-PAC,Packaging,SUP-CON,Consumable,1585.0,pcs,2.85,4517.25,,1585.0,pcs,2.85,4517.25,0.0,406.56,406.55,0,0,5330.36
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING011,Tortilla,,ABNAH Cafe Saket Premium,2026-03-17,2026-03-17,2026-03-16,PO-20260316-OUT003-0081,GRN-OUT003-260317-00492,VEND003,Delhi Bakery Supply Co,INV-2603-00492,,CAT-BAK,Bakery,SUP-RAW,Raw Material,345.0,pcs,14.9,5140.5,,345.0,pcs,14.9,5140.5,0.0,128.51,128.51,0,0,5397.52
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING029,Onion,,ABNAH Cafe Saket Premium,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT003-0081,GRN-OUT003-260319-00493,VEND005,GreenLeaf Produce Delhi,INV-2603-00493,,CAT-PRO,Produce,SUP-RAW,Raw Material,56.22,kg,45.81,2575.44,,56.22,kg,45.81,2575.44,0.0,64.39,64.38,0,0,2704.21
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING035,Aioli,,ABNAH Cafe Saket Premium,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT003-0081,GRN-OUT003-260319-00494,VEND006,SpiceRoot Foods,INV-2603-00494,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,25.44,kg,325.65,8284.54,,19.85,kg,325.65,6464.15,0.0,581.77,581.78,0,0,7627.7
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING043,Wrap Packaging,,ABNAH Cafe Saket Premium,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT003-0081,GRN-OUT003-260319-00495,VEND004,PackPro Disposables,INV-2603-00495,,CAT-PAC,Packaging,SUP-CON,Consumable,510.0,pcs,5.7,2907.0,,510.0,pcs,5.7,2907.0,0.0,261.63,261.63,0,0,3430.26
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING006,Cheese,,ABNAH Cafe Connaught Place,2026-03-23,2026-03-23,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260323-00496,VEND002,FreshDairy Foods NCR,INV-2603-00496,,CAT-DAI,Dairy,SUP-RAW,Raw Material,19.54,kg,528.51,10327.09,,9.09,kg,528.51,4804.16,48.04,118.91,118.9,0,0,4993.93
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260320-00497,VEND003,Delhi Bakery Supply Co,INV-2603-00497,,CAT-BAK,Bakery,SUP-RAW,Raw Material,500.0,pcs,11.84,5890.4,,500.0,pcs,11.84,5920.0,0.0,148.0,148.0,0,0,6216.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING022,Ice,,ABNAH Cafe Connaught Place,2026-03-21,2026-03-21,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260321-00498,VEND010,Metro Wholesale Delhi,INV-2603-00498,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,260.64,kg,12.7,3277.03,,260.64,kg,12.7,3310.13,0.0,82.75,82.76,0,0,3475.64
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260320-00499,VEND004,PackPro Disposables,INV-2603-00499,,CAT-PAC,Packaging,SUP-CON,Consumable,800.0,pcs,0.57,453.72,,800.0,pcs,0.57,456.0,0.0,41.04,41.04,0,0,538.08
